Month,Year,Municipality,Establishment Count,VGT Count,Amount Played,Amount Won,Net Wager,Funds In,Funds Out,Net Terminal Income,NTI Tax,State Share,Municipality Share
JAN,18,Bushnell,5,18,390538.42,364432.75,26105.67,128845,102739.16,26105.84,7831.8,6526.49,1305.31
JAN,18,Byron,7,33,1156061.5,1052844.69,103216.81,414054,310836.9,103217.1,30965.39,25804.52,5160.87
JAN,18,Cabery,1,4,78466.99,73769.56,4697.43,24179,19481.57,4697.43,1409.29,1174.41,234.88
JAN,18,Cahokia,10,44,1229737.78,1135122.42,94615.36,370004,275388.13,94615.87,28385.21,23654.37,4730.84
JAN,18,Cairo,4,18,495813.56,452332.72,43480.84,176996,133520.12,43475.88,13042.93,10869.13,2173.8
JAN,18,Calhoun County,4,17,286061.96,263123.57,22938.39,84629,61690.21,22938.79,6881.84,5734.87,1146.97
JAN,18,Calumet City,18,82,4717459.55,4317777.05,399682.5,1589713,1190041.24,399671.76,119902.33,99918.63,19983.7
JAN,18,Calumet Park,10,45,3437032.81,3156631.03,280401.78,1230773,950370.92,280402.08,84121.02,70100.87,14020.15
JAN,18,Cambridge,3,7,164078.47,153210.75,10867.72,38074,27206.44,10867.56,3260.28,2716.9,543.38
JAN,18,Camp Point,2,5,69123.78,63584.78,5539,19499,13960.15,5538.85,1661.65,1384.72,276.93
JAN,18,Campbell Hill,2,8,318819.75,303217.93,15601.82,91699,76097.26,15601.74,4680.55,3900.46,780.09
JAN,18,Campus,1,3,34365.32,32102.38,2262.94,13808,11545.21,2262.79,678.87,565.72,113.15
JAN,18,Canton,12,54,2399047.38,2218095.57,180951.81,718471,537537.73,180933.27,54280.54,45233.8,9046.74
JAN,18,Cantrall,1,3,92730.4,83752.95,8977.45,23782,14804.4,8977.6,2693.33,2244.44,448.89
JAN,18,Capron,1,5,166019.26,153688.35,12330.91,50898,38566.74,12331.26,3699.47,3082.9,616.57
JAN,18,Carbon Cliff,2,10,256412.46,233602.87,22809.59,69692,46882.41,22809.59,6843.03,5702.52,1140.51
JAN,18,Carbon Hill,2,7,237538.85,213964.38,23574.47,70242,46667.35,23574.65,7072.52,5893.77,1178.75
JAN,18,Carbondale,22,98,3556609.43,3277378.22,279231.21,1146111,866878.96,279232.04,83770.26,69808.56,13961.7
JAN,18,Carlinville,8,34,1546809,1418054.51,128754.49,465847,337092.53,128754.47,38626.61,32188.85,6437.76
JAN,18,Carlyle,7,30,1005773.76,922898.6,82875.16,294859,211984.21,82874.79,24862.59,20718.82,4143.77
JAN,18,Carmi,9,38,1361280.63,1258356.22,102924.41,375934,273009.64,102924.36,30877.48,25731.25,5146.23
JAN,18,Carol Stream,14,70,4801326.21,4424028.12,377298.09,1502563,1125264.6,377298.4,113190.23,94325.21,18865.02
JAN,18,Carpentersville,19,85,4680717.52,4307431.46,373286.06,1504442,1131123.29,373318.71,111996.54,93330.48,18666.06
JAN,18,Carrier Mills,2,9,207440.8,189623.19,17817.61,56009,38191.12,17817.88,5345.43,4454.53,890.9
JAN,18,Carroll County,2,7,229854.03,214992.18,14861.85,71936,57074.25,14861.75,4458.6,3715.5,743.1
JAN,18,Carrollton,5,25,736149.22,665999.63,70149.59,236991,166840.81,70150.19,21045.23,17537.71,3507.52
JAN,18,Carterville,1,5,168092.39,152630.47,15461.92,54868,39406.08,15461.92,4638.64,3865.54,773.1
JAN,18,Carthage,2,8,179807.15,163837.31,15969.84,55956,39986.06,15969.94,4791.13,3992.61,798.52
JAN,18,Cary,9,43,1670756.69,1543683.43,127073.26,526185,399111.64,127073.36,38122.62,31768.87,6353.75
JAN,18,Casey,5,23,765831.36,705362.28,60469.08,214535,154066.15,60468.85,18140.91,15117.43,3023.48
JAN,18,Caseyville,16,71,3036060.14,2797717.29,238342.85,914297,676086.91,238210.09,71463.54,59552.97,11910.57
JAN,18,Cass County,1,5,92380.67,82145.1,10235.57,22983,12747.43,10235.57,3070.71,2558.93,511.78
JAN,18,Catlin,1,5,105317.45,95497.58,9819.87,34653,24832.98,9820.02,2946.06,2455.05,491.01
JAN,18,Cedar Point,2,8,187439.8,173578.13,13861.67,66551,52689.33,13861.67,4158.52,3465.44,693.08
JAN,18,Central City,3,15,829555.1,763684.81,65870.29,245190,179320.2,65869.8,19761.05,16467.55,3293.5
JAN,18,Centralia,20,94,4667843.07,4342326.43,325516.64,1262188,936671.03,325516.97,97655.58,81379.67,16275.91
JAN,18,Centreville,2,9,550977.65,510074.51,40903.14,183378,142478.08,40899.92,12270.02,10225.01,2045.01
JAN,18,Cerro Gordo,1,4,90315.15,83096.34,7218.81,32104,24885.19,7218.81,2165.67,1804.73,360.94
JAN,18,Champaign,60,281,14005961.83,12908589.62,1097372.21,4707242,3609891.37,1097350.63,329207.95,274340.04,54867.91
JAN,18,Champaign County,6,26,1272293,1173732.36,98560.64,404291,305763.23,98527.77,29558.5,24632.07,4926.43
JAN,18,Chandlerville,2,9,103995.88,95386.11,8609.77,38382,29772.08,8609.92,2583.01,2152.51,430.5
JAN,18,Channahon,7,26,1242726.17,1147847.32,94878.85,390003,295124.08,94878.92,28463.78,23719.83,4743.95
JAN,18,Charleston,16,69,2537325.2,2348513.26,188811.94,752552,563743.01,188808.99,56643.26,47202.74,9440.52
JAN,18,Chatham,11,48,1900019.47,1777236.74,122782.73,594816,472065.2,122750.8,36825.74,30688.16,6137.58
JAN,18,Chatsworth,2,8,97553.08,86746.78,10806.3,32055,21243.9,10811.1,3243.48,2702.91,540.57
JAN,18,Chebanse,4,14,202603.95,183936.73,18667.22,70543,51875.93,18667.07,5600.26,4666.88,933.38
JAN,18,Chenoa,5,25,998839.4,917686.32,81153.08,305553,224399.93,81153.07,24346.26,20288.55,4057.71
JAN,18,Cherry,1,5,54370.6,50139.22,4231.38,17097,12866.86,4230.14,1269.04,1057.53,211.51
JAN,18,Cherry Valley,7,35,2204156.45,2051520.93,152635.52,665170,512534.52,152635.48,45790.82,38159.03,7631.79
JAN,18,Chester,9,41,1835344.53,1690421.98,144922.55,534268,389382.56,144885.44,43465.94,36221.63,7244.31
JAN,18,Chesterfield,1,3,116212.37,102900.95,13311.42,28870,15558.58,13311.42,3993.45,3327.87,665.58
JAN,18,Chicago Heights,15,69,4492990.79,4146058.12,346932.67,1535981,1189048.95,346932.05,104080.13,86733.46,17346.67
JAN,18,Chicago Ridge,20,95,4983126.99,4562533.38,420593.61,1540977,1120384.35,420592.65,126178.58,105148.88,21029.7
JAN,18,Chillicothe,13,63,2225111.27,2047627.19,177484.08,716159,538675.11,177483.89,53245.7,44371.44,8874.26
JAN,18,Christian County,4,18,577421.15,530564.49,46856.66,174849,127967.55,46881.45,14064.63,11720.53,2344.1
JAN,18,Christopher,8,33,1097824.83,1011367.68,86457.15,321508,235051.15,86456.85,25937.43,21614.54,4322.89
JAN,18,Cicero,34,155,11089700.78,10141073.91,948626.87,3791215,2842587.96,948627.04,284589.22,237157.69,47431.53
JAN,18,Cissna Park,1,3,41739,37849.18,3889.82,13889,9999.18,3889.82,1166.94,972.44,194.5
JAN,18,Claremont,1,3,54871.65,49695.47,5176.18,20560,15383.98,5176.02,1552.83,1294.03,258.8
JAN,18,Clark County,2,7,154252.07,138784.37,15467.7,45297,29829.1,15467.9,4640.37,3866.97,773.4
JAN,18,Clay City,2,8,247765,225873.76,21891.24,69446,47554.7,21891.3,6567.43,5472.86,1094.57
JAN,18,Clay County,1,3,32295.71,31294.8,1000.91,12311,11309.99,1001.01,300.32,250.26,50.06
JAN,18,Clayton,1,3,32861.79,29137.91,3723.88,10570,6846.1,3723.9,1117.22,931.02,186.2
JAN,18,Clifton,4,18,302495.78,271924.84,30570.94,100905,70334.06,30570.94,9171.35,7642.8,1528.55
JAN,18,Clinton,9,42,2084842.48,1919964,164878.48,660538,495659.53,164878.47,49463.94,41219.97,8243.97
JAN,18,Clinton County,8,36,1025038.58,948091.76,76946.82,345179,268212.47,76966.53,23090.19,19241.84,3848.35
JAN,18,Coal City,6,24,1006638.96,921747.14,84891.82,320392,235500.18,84891.82,25467.77,21223.17,4244.6
JAN,18,Coal Valley,4,15,319844.2,294266.24,25577.96,91545,65966.91,25578.09,7673.57,6394.64,1278.93
JAN,18,Coalton,1,4,128030.57,117030.7,10999.87,39353,28353.13,10999.87,3300.02,2750.02,550
JAN,18,Cobden,1,3,57470.44,53005.2,4465.24,15468,11002.7,4465.3,1339.63,1116.36,223.27
JAN,18,Colfax,1,3,61457.62,55879.41,5578.21,14208,8629.93,5578.07,1673.45,1394.54,278.91
JAN,18,Collinsville,19,81,3167065.49,2895290.02,271775.47,938359,666584.76,271774.24,81532.92,67944.11,13588.81
JAN,18,Colona,4,18,568485.75,521678.01,46807.74,186390,139582.06,46807.94,14042.47,11702.07,2340.4
JAN,18,Columbia,7,27,1557051.3,1445132.68,111918.62,455028,343109.34,111918.66,33575.69,27979.75,5595.94
