Month,Year,Municipality,Establishment Count,VGT Count,Amount Played,Amount Won,Net Wager,Funds In,Funds Out,Net Terminal Income,NTI Tax,State Share,Municipality Share
FEB,20,Carmi,11,51,1441422.73,1328774.2,112648.53,431190,318599.94,112590.06,37154.72,31525.2,5629.52
FEB,20,Carol Stream,16,84,5964354.85,5465758.17,498596.68,1941574,1442978.18,498595.82,164536.73,139606.93,24929.8
FEB,20,Carpentersville,27,134,7232747.59,6670897.34,561850.25,2585209,2023358.13,561850.87,185411,157318.42,28092.58
FEB,20,Carrier Mills,3,16,483601.1,445765.3,37835.8,124599,86763.11,37835.89,12485.78,10593.99,1891.79
FEB,20,Carroll County,4,16,313364.91,286426.45,26938.46,100799,73860.42,26938.58,8889.71,7542.78,1346.93
FEB,20,Carrollton,5,25,1006225.34,936392.07,69833.27,297317,227484.18,69832.82,23044.68,19553.06,3491.62
FEB,20,Carterville,1,5,587424.37,536822.25,50602.12,149744,99127.91,50616.09,16703.33,14172.52,2530.81
FEB,20,Carthage,3,13,391500.08,357110.26,34389.82,119755,85365.14,34389.86,11348.68,9629.18,1719.5
FEB,20,Cary,10,49,2519323.96,2325907.07,193416.89,799430,606013.24,193416.76,63827.58,54156.73,9670.85
FEB,20,Casey,3,14,1139775.05,1053423.53,86351.52,344572,258075.58,86496.42,28543.87,24219.04,4324.83
FEB,20,Caseyville,16,72,3760559.48,3455611.87,304947.61,1196489,891542.12,304946.88,100632.62,85385.23,15247.39
FEB,20,Cass County,1,5,73585.67,64195.75,9389.92,23556,14166.08,9389.92,3098.63,2629.14,469.49
FEB,20,Catlin,2,8,144266.34,132270.43,11995.91,51009,39014.51,11994.49,3958.22,3358.48,599.74
FEB,20,Cedar Point,2,8,212221.06,199327.68,12893.38,67741,54847.75,12893.25,4254.78,3610.11,644.67
FEB,20,Cedarville,2,10,456584.87,404775.71,51809.16,158916,107106.84,51809.16,17097.02,14506.56,2590.46
FEB,20,Central City,5,26,2165897.93,1978277.17,187620.76,631619,443997.29,187621.71,61914.97,52533.9,9381.07
FEB,20,Centralia,20,102,5436421.83,5012009.71,424412.12,1561368,1136954.04,424413.96,140056.74,118836.03,21220.71
FEB,20,Centreville,3,15,686290.45,624342.67,61947.78,278352,216333.71,62018.29,20466.1,17365.18,3100.92
FEB,20,Cerro Gordo,2,9,237312.6,221093.51,16219.09,73006,56787.03,16218.97,5352.22,4541.28,810.94
FEB,20,Chadwick,1,4,17163.76,16742.33,421.43,6639,6217.57,421.43,139.03,117.96,21.07
FEB,20,Champaign,56,284,20652965.22,18967954.34,1685010.88,6877652,5193031.95,1684620.05,555924.8,471693.76,84231.04
FEB,20,Champaign County,5,23,1621550.48,1485615.86,135934.62,524704,388698.37,136005.63,44881.8,38081.54,6800.26
FEB,20,Chandlerville,3,10,210713.4,195376.79,15336.61,61987,46650.24,15336.76,5061.1,4294.27,766.83
FEB,20,Channahon,8,41,2425066.03,2206719.78,218346.25,795021,576998.54,218022.46,71947.43,61046.3,10901.13
FEB,20,Chapin,1,5,119138.23,110946.99,8191.24,32788,24596.71,8191.29,2703.11,2293.54,409.57
FEB,20,Charleston,21,94,4320061.99,3954705.44,365356.55,1315115,949739.53,365375.47,120573.77,102305.02,18268.75
FEB,20,Chatham,11,53,2662566.51,2463293.37,199273.14,832827,633552.45,199274.55,65760.45,55796.74,9963.71
FEB,20,Chatsworth,2,9,184467.3,171887.75,12579.55,61408,48828.45,12579.55,4151.31,3522.32,628.99
FEB,20,Chebanse,3,13,247265.22,221836.16,25429.06,79766,54336.81,25429.19,8391.51,7120.08,1271.43
FEB,20,Chenoa,4,23,993407.13,899494.63,93912.5,317645,223732.76,93912.24,30991.1,26295.48,4695.62
FEB,20,Cherry,1,5,59183.59,55282.8,3900.79,13749,9848.11,3900.89,1287.26,1092.22,195.04
FEB,20,Cherry Valley,12,66,4793970.6,4434030.96,359939.64,1556829,1196859.71,359969.29,118789.77,100791.35,17998.42
FEB,20,Chester,12,58,2504091.02,2293041.52,211049.5,807189,596137.66,211051.34,69646.94,59094.38,10552.56
FEB,20,Chesterfield,1,5,114269.33,104553.55,9715.78,32892,23176.22,9715.78,3206.21,2720.43,485.78
FEB,20,Chicago Heights,19,99,5773704.74,5290409.63,483295.11,2071777,1588568.48,483208.52,159485.44,135325.05,24160.39
FEB,20,Chicago Ridge,23,118,6677702.53,6139754.13,537948.4,2112788,1574817.96,537970.04,177530.44,150631.91,26898.53
FEB,20,Chillicothe,14,69,2711795.6,2481474.32,230321.28,902696,672374.29,230321.71,76005.99,64489.95,11516.04
FEB,20,Christian County,3,15,430377.93,392796.86,37581.07,136341,98760.03,37580.97,12401.69,10522.64,1879.05
FEB,20,Christopher,8,36,1450477.58,1321772.27,128705.31,430773,302056.7,128716.3,42476.45,36040.61,6435.84
FEB,20,Cicero,48,249,18434349.03,16766468.81,1667880.22,6592322,4924383.2,1667938.8,550420.1,467023.11,83396.99
FEB,20,Cisne,1,5,211834.34,193547.57,18286.77,69437,51150.23,18286.77,6034.67,5120.33,914.34
FEB,20,Cissna Park,1,3,71176.44,64906.27,6270.17,25059,18788.83,6270.17,2069.16,1755.65,313.51
FEB,20,Claremont,1,4,123846.84,109229.37,14617.47,43812,29194.53,14617.47,4823.83,4092.94,730.89
FEB,20,Clark County,2,9,188626.99,172319.5,16307.49,62560,46252.42,16307.58,5381.53,4566.15,815.38
FEB,20,Clay City,2,9,390955.89,355168.46,35787.43,119574,83786.59,35787.41,11809.89,10020.51,1789.38
FEB,20,Clay County,1,3,25664.39,23543.93,2120.46,9201,7080.64,2120.36,699.68,593.67,106.01
FEB,20,Clayton,1,4,59195.41,54972.1,4223.31,16591,12400.84,4190.16,1382.71,1173.2,209.51
FEB,20,Clifton,3,13,369011.68,333469.45,35542.23,121978,86511.35,35466.65,11704.04,9930.7,1773.34
FEB,20,Clinton,13,72,3761141.07,3462589.38,298551.69,1252823,954271.11,298551.89,98521.99,83594.41,14927.58
FEB,20,Clinton County,6,30,1028724.99,950047.92,78677.07,355479,276774.12,78704.88,25972.56,22037.33,3935.23
FEB,20,Coal City,7,32,1451872.91,1348999.38,102873.53,458607,355734.04,102872.96,33948.12,28804.47,5143.65
FEB,20,Coal Valley,5,22,467681.96,424511,43170.96,161864,118693.49,43170.51,14246.25,12087.73,2158.52
FEB,20,Coalton,1,4,157566.45,145959.98,11606.47,57883,46276.53,11606.47,3830.14,3249.82,580.32
FEB,20,Cobden,1,4,88868.81,82228.94,6639.87,27033,20393.52,6639.48,2191.02,1859.05,331.97
FEB,20,Coles County,1,5,46663.27,43530.41,3132.86,10189,7056.14,3132.86,1033.82,877.18,156.64
FEB,20,Colfax,2,7,193203.21,179937.24,13265.97,55571,42305.03,13265.97,4377.75,3714.46,663.29
FEB,20,Collinsville,18,80,4703817.31,4315445.86,388371.45,1402513,1014010.89,388502.11,128205.63,108780.54,19425.09
FEB,20,Colona,7,34,954929.29,868566.08,86363.21,306348,219984.52,86363.48,28499.97,24181.8,4318.17
FEB,20,Colp,1,5,167541.23,154507.45,13033.78,55688,42654.32,13033.68,4301.14,3649.46,651.68
FEB,20,Columbia,9,44,2191437.84,2017447.98,173989.86,676834,502844.54,173989.46,57416.55,48717.08,8699.47
FEB,20,Cook County,23,126,8764409.24,8002920.77,761488.47,3098578,2337021.69,761556.31,251313.9,213236.01,38077.89
FEB,20,Cooksville,1,5,174323.35,159829.63,14493.72,56397,41903.2,14493.8,4782.94,4058.26,724.68
FEB,20,Cordova,2,10,230349.16,206247.15,24102.01,61094,36991.99,24102.01,7953.65,6748.56,1205.09
FEB,20,Cornell,1,5,82239.82,74035.72,8204.1,27068,18863.55,8204.45,2707.46,2297.24,410.22
FEB,20,Cortland,1,6,274323.46,259894.92,14428.54,88774,74345.36,14428.64,4761.39,4039.96,721.43
FEB,20,Coulterville,4,22,1633948.61,1504421.35,129527.26,547047,417520.16,129526.84,42743.8,36267.46,6476.34
FEB,20,Country Club Hills,6,27,1199475.32,1087411.02,112064.3,439820,327755.9,112064.1,36981.16,31377.94,5603.22
FEB,20,Countryside,22,106,6718840.16,6143218.64,575621.52,2165364,1589723.81,575640.19,189961.07,161179.1,28781.97
FEB,20,Crainville,1,5,283923.32,266415.73,17507.59,98861,81353.41,17507.59,5777.47,4902.1,875.37
FEB,20,Crawford County,1,5,181931.03,166070.13,15860.9,51654,35793.1,15860.9,5234.07,4441.03,793.04
FEB,20,Creal Springs,1,4,79633.14,75633.63,3999.51,20495,16495.59,3999.41,1319.81,1119.84,199.97
