Month,Year,Municipality,Establishment Count,VGT Count,Amount Played,Amount Won,Net Wager,Funds In,Funds Out,Net Terminal Income,NTI Tax,State Share,Municipality Share
AUG,19,Calumet City,19,89,5562986.06,5106328.64,456657.42,1926739,1470080.51,456658.49,150697.16,127864.25,22832.91
AUG,19,Calumet Park,11,51,4440674.9,4078706.44,361968.46,1552301,1190306.72,361994.28,119457.92,101358.24,18099.68
AUG,19,Cambridge,3,11,231914.69,214529.76,17384.93,62255,44870.07,17384.93,5737.08,4867.83,869.25
AUG,19,Camp Point,2,7,93090.46,81967.35,11123.11,30455,19331.76,11123.24,3670.6,3114.45,556.15
AUG,19,Campbell Hill,2,8,373273.05,349045.38,24227.67,112051,87823.33,24227.67,7995.14,6783.77,1211.37
AUG,19,Campus,1,3,97260.07,92445.63,4814.44,31555,26740.56,4814.44,1588.76,1348.04,240.72
AUG,19,Canton,10,49,2616721.57,2399108.43,217613.14,786741,569128.39,217612.61,71812.12,60931.5,10880.62
AUG,19,Cantrall,1,3,122243.43,113410.18,8833.25,27589,18755.9,8833.1,2914.89,2473.24,441.65
AUG,19,Capron,2,10,300767.15,281382.97,19384.18,98028,78643.82,19384.18,6396.75,5427.54,969.21
AUG,19,Carbon Cliff,2,10,281619.08,258403.65,23215.43,89856,66640.57,23215.43,7661.13,6500.36,1160.77
AUG,19,Carbon Hill,2,7,302797.42,278505.36,24292.06,94375,70082.79,24292.21,8016.4,6801.79,1214.61
AUG,19,Carbondale,22,102,5147761.05,4757451.25,390309.8,1664359,1273063.65,391295.35,129127.49,109562.73,19564.76
AUG,19,Carlinville,9,40,2177580.54,2002733.87,174846.67,611026,436178.63,174847.37,57699.66,48957.29,8742.37
AUG,19,Carlyle,10,44,1452435.81,1334238.39,118197.42,447301,329090.95,118210.05,39009.44,33098.93,5910.51
AUG,19,Carmi,11,47,1740173.26,1602963.19,137210.07,482496,345246.97,137249.03,45292.16,38429.72,6862.44
AUG,19,Carol Stream,16,80,6156166.79,5616486.08,539680.71,1976477,1436792.42,539684.58,178095.62,151111.44,26984.18
AUG,19,Carpentersville,27,132,7100864.62,6537632.4,563232.22,2432110,1868878.22,563231.78,185866.58,157704.98,28161.6
AUG,19,Carrier Mills,2,9,473727.9,451812.27,21915.63,115812,93896.85,21915.15,7232.08,6136.31,1095.77
AUG,19,Carroll County,3,12,597663.24,561548.52,36114.72,140536,104401.13,36134.87,11924.48,10117.74,1806.74
AUG,19,Carrollton,5,25,831717.97,766366.53,65351.44,266699,201347.78,65351.22,21565.94,18298.39,3267.55
AUG,19,Carterville,1,5,399594.58,365368.98,34225.6,122118,87891.24,34226.76,11294.88,9583.53,1711.35
AUG,19,Carthage,3,13,373523.35,343359.09,30164.26,123641,93476.35,30164.65,9954.34,8446.11,1508.23
AUG,19,Cary,10,48,1737030.8,1591657.87,145372.93,572777,427403.65,145373.35,47973.28,40704.61,7268.67
AUG,19,Casey,4,18,939889.06,861897.31,77991.75,259645,181653.1,77991.9,25737.28,21837.7,3899.58
AUG,19,Caseyville,17,75,3716825.43,3419404.22,297421.21,1196124,898731.36,297392.64,98139.57,83269.92,14869.65
AUG,19,Cass County,1,5,82496.19,76195.09,6301.1,24975,18673.9,6301.1,2079.41,1764.35,315.06
AUG,19,Catlin,2,8,244074.44,230117.92,13956.52,83362,69405.48,13956.52,4605.73,3907.89,697.84
AUG,19,Cedar Point,2,8,271423.44,243106.97,28316.47,82668,54351.53,28316.47,9344.38,7928.56,1415.82
AUG,19,Central City,4,20,1626043.06,1496206.3,129836.76,485663,355826.39,129836.61,42846.08,36354.24,6491.84
AUG,19,Centralia,20,97,5272116.11,4861592.18,410523.93,1493740,1083215.85,410524.15,135472.99,114946.78,20526.21
AUG,19,Centreville,2,9,659951.17,598987.71,60963.46,236243,175272.78,60970.22,20120.28,17071.75,3048.53
AUG,19,Cerro Gordo,1,4,119526.76,109786.56,9740.2,40092,30353.3,9738.7,3213.75,2726.82,486.93
AUG,19,Champaign,58,269,17743045.5,16292731.11,1450314.39,6085590,4635273.76,1450316.24,478605.14,406089.21,72515.93
AUG,19,Champaign County,6,27,1761725.24,1637378.76,124346.48,582138,457792.65,124345.35,41034.01,34816.74,6217.27
AUG,19,Chandlerville,3,10,203040.86,187626.54,15414.32,62519,47104.53,15414.47,5086.69,4315.99,770.7
AUG,19,Channahon,8,39,2343922.42,2137308.37,206614.05,778390,571774.9,206615.1,68182.97,57852.23,10330.74
AUG,19,Chapin,1,5,119207.99,110839.8,8368.19,36963,28591.36,8371.64,2762.6,2344.03,418.57
AUG,19,Charleston,20,90,3889726.52,3585795.23,303931.29,1178584,874633.15,303950.85,100303.6,85106.09,15197.51
AUG,19,Chatham,10,46,2150348.38,1978418.88,171929.5,669319,497388.85,171930.15,56736.82,48140.33,8596.49
AUG,19,Chatsworth,2,8,205659.63,189377.34,16282.29,62404,46122.01,16281.99,5373.05,4558.96,814.09
AUG,19,Chebanse,4,17,242255.87,220923.54,21332.33,81985,60652.91,21332.09,7039.52,5972.93,1066.59
AUG,19,Chenoa,4,20,931143.09,849173.1,81969.99,295500,213529.66,81970.34,27050.17,22951.67,4098.5
AUG,19,Cherry,1,5,62584.7,57890.98,4693.72,16141,11447.28,4693.72,1548.92,1314.24,234.68
AUG,19,Cherry Valley,13,65,3715346.24,3413452.73,301893.51,1181925,879869.93,302055.07,99678.09,84575.38,15102.71
AUG,19,Chester,11,53,2370147.9,2176663.83,193484.07,726337,532852.75,193484.25,63849.71,54175.51,9674.2
AUG,19,Chesterfield,1,5,137636.52,126276.64,11359.88,41898,30538.12,11359.88,3748.76,3180.77,567.99
AUG,19,Chicago Heights,17,82,5110658.54,4674774.86,435883.68,1809583,1373640.78,435942.22,143860.97,122063.87,21797.1
AUG,19,Chicago Ridge,23,112,5985469.82,5454797.02,530672.8,1897202,1366486.85,530715.15,175136.2,148600.42,26535.78
AUG,19,Chillicothe,15,71,2655174.03,2448943.14,206230.89,925084,718872.02,206211.98,68050.06,57739.41,10310.65
AUG,19,Christian County,3,14,465685.73,420091.37,45594.36,149306,103711.05,45594.95,15046.32,12766.57,2279.75
AUG,19,Christopher,8,34,1375933.41,1265122.82,110810.59,410595,299782.69,110812.31,36567.94,31027.35,5540.59
AUG,19,Cicero,48,223,17463032.66,15954348.23,1508684.43,6224832,4716082.56,1508749.44,497887.28,422449.87,75437.41
AUG,19,Cisne,2,10,206498.38,195992.95,10505.43,56847,46341.56,10505.44,3466.83,2941.55,525.28
AUG,19,Cissna Park,1,3,41612.54,37930.82,3681.72,15468,11786.28,3681.72,1215.03,1030.93,184.1
AUG,19,Claremont,1,4,44497.37,40107.54,4389.83,18888,14498.17,4389.83,1448.71,1229.21,219.5
AUG,19,Clark County,2,8,237657.16,216314.35,21342.81,78477,57134.4,21342.6,7043.06,5975.93,1067.13
AUG,19,Clay City,1,5,404003.37,369987.77,34015.6,106147,72131.07,34015.93,11225.24,9524.45,1700.79
AUG,19,Clay County,1,3,23418.07,20395.52,3022.55,7774,4751.45,3022.55,997.41,846.29,151.12
AUG,19,Clayton,1,4,66307.14,59284.5,7022.64,21617,14594.39,7022.61,2317.41,1966.29,351.12
AUG,19,Clifton,4,18,366659.46,336648.27,30011.19,124563,94551.8,30011.2,9903.66,8403.1,1500.56
AUG,19,Clinton,13,65,3394640,3119338.96,275301.04,1133989,858683.84,275305.16,90850.78,77085.5,13765.28
