Month,Year,Municipality,Establishment Count,VGT Count,Amount Played,Amount Won,Net Wager,Funds In,Funds Out,Net Terminal Income,NTI Tax,State Share,Municipality Share
MAR,19,Thomson,1,5,105092.3,97130.44,7961.86,30439,22477.17,7961.83,2388.59,1990.49,398.1
MAR,19,Thornton,2,10,717859.12,657190.7,60668.42,243075,182406.51,60668.49,18200.65,15167.21,3033.44
MAR,19,Tilden,1,5,224062.26,204941.37,19120.89,82360,63239.11,19120.89,5736.25,4780.21,956.04
MAR,19,Tilton,9,42,4160149.77,3807367.28,352782.49,1337566,984752.41,352813.59,105844.62,88203.87,17640.75
MAR,19,Tinley Park,32,150,11885063.3,10922421.77,962641.53,3689455,2726812.41,962642.59,288794.09,240661.82,48132.27
MAR,19,Tiskilwa,2,7,222210.05,202757.47,19452.58,63147,43694.79,19452.21,5835.61,4863.01,972.6
MAR,19,Toledo,2,10,304317.44,274622.83,29694.61,94501,64806.32,29694.68,8908.44,7423.71,1484.73
MAR,19,Tolono,5,22,792928.34,723810.5,69117.84,251341,182223.33,69117.67,20735.48,17279.58,3455.9
MAR,19,Toluca,5,22,446635.38,412086.29,34549.09,134563,100013.91,34549.09,10364.93,8637.44,1727.49
MAR,19,Tonica,2,8,294282.82,280262.55,14020.27,90939,76918.59,14020.41,4206.1,3505.07,701.03
MAR,19,Toulon,2,4,112439.66,101040.93,11398.73,36974,25575.67,11398.33,3419.57,2849.64,569.93
MAR,19,Tovey,1,5,340274.66,319388.47,20886.19,102031,81144.81,20886.19,6265.89,5221.58,1044.31
MAR,19,Towanda,1,5,231719.6,216930.85,14788.75,70357,55571.55,14785.45,4435.77,3696.47,739.3
MAR,19,Tremont,3,13,437517.03,410166.47,27350.56,119464,92112.97,27351.03,8205.37,6837.82,1367.55
MAR,19,Trenton,2,10,514230.34,480692.03,33538.31,152587,119048.79,33538.21,10061.6,8384.67,1676.93
MAR,19,Troy,11,50,4154648.78,3818544.13,336104.65,1222738,886609.59,336128.41,100838.94,84032.46,16806.48
MAR,19,Troy Grove,2,6,98784.96,91592.72,7192.24,33383,26190.98,7192.02,2157.62,1798.02,359.6
MAR,19,Tuscola,9,40,2401629.24,2213401.2,188228.04,722933,535194.89,187738.11,56321.78,46934.83,9386.95
MAR,19,Union,2,9,217145.35,200456.16,16689.19,65448,48758.81,16689.19,5006.84,4172.37,834.47
MAR,19,Union County,5,24,800915.09,744701.31,56213.78,242352,186138.12,56213.88,16864.43,14053.7,2810.73
MAR,19,University Park,4,18,1183826.91,1091315.53,92511.38,414929,322386.62,92542.38,27762.88,23135.74,4627.14
MAR,19,Urbana,22,106,9176508.73,8483830.85,692677.88,3311328,2618624.11,692703.89,207811.98,173176.69,34635.29
MAR,19,Ursa,2,5,153298.63,142098.5,11200.13,45901,34700.87,11200.13,3360.04,2800.03,560.01
MAR,19,Valmeyer,1,3,69430.7,65897.98,3532.72,20310,16777.28,3532.72,1059.88,883.23,176.65
MAR,19,Vandalia,18,87,4753227.46,4374648.02,378579.44,1470500,1091964.28,378535.72,113561.44,94634.54,18926.9
MAR,19,Venedy,1,4,57917.79,51349.5,6568.29,19860,13291.71,6568.29,1970.55,1642.13,328.42
MAR,19,Venice,3,14,237942.54,216275.92,21666.62,85933,64266.78,21666.22,6500.05,5416.71,1083.34
MAR,19,Vermilion County,15,69,4900153.68,4479501.5,420652.18,1548017,1127363.45,420653.55,126196.83,105164.04,21032.79
MAR,19,Vermont,2,6,160460.8,145310.59,15150.21,53880,38729.99,15150.01,4545.08,3787.56,757.52
MAR,19,Victoria,1,5,170206.05,158959.75,11246.3,56207,44961,11246,3373.85,2811.54,562.31
MAR,19,Vienna,5,25,904741.79,834265.58,70476.21,249354,178877.12,70476.88,21143.3,17619.42,3523.88
MAR,19,Villa Grove,3,13,428097.28,396333.65,31763.63,146980,115216.17,31763.83,9529.25,7941.05,1588.2
MAR,19,Villa Park,18,87,9248058.43,8494908.18,753150.25,2925457,2172285.08,753171.92,225952.59,188293.85,37658.74
MAR,19,Viola,1,3,81452.45,76197.77,5254.68,21940,16685.16,5254.84,1576.49,1313.74,262.75
MAR,19,Virden,5,21,1000750.01,926006.67,74743.34,300925,226181.92,74743.08,22423.11,18685.92,3737.19
MAR,19,Virgil,1,3,69826.55,58178.33,11648.22,28091,16442.78,11648.22,3494.5,2912.09,582.41
MAR,19,Virginia,5,19,893593.19,805268.86,88324.33,268570,180247.57,88322.43,26496.9,22080.76,4416.14
MAR,19,Wadsworth,11,55,8779856.99,8073071.61,706785.38,2861626,2155118.34,706507.66,211952.85,176627.41,35325.44
MAR,19,Walnut,4,15,565254.94,515638.97,49615.97,165396,115780.27,49615.73,14884.88,12404.07,2480.81
MAR,19,Walnut Hill,2,10,435076.55,404503.26,30573.29,120155,89581.81,30573.19,9172.09,7643.41,1528.68
MAR,19,Waltonville,1,5,348793.48,318719.18,30074.3,97752,67677.7,30074.3,9022.38,7518.65,1503.73
MAR,19,Wamac,6,30,1836834.54,1681234.11,155600.43,518028,362417.34,155610.66,46683.51,38902.96,7780.55
MAR,19,Wapella,2,10,493807.01,454576.03,39230.98,164316,125084.67,39231.33,11769.34,9807.78,1961.56
MAR,19,Warren,3,14,463526.99,427250.48,36276.51,141066,104789.49,36276.51,10883.06,9069.23,1813.83
MAR,19,Warrensburg,1,5,216186.8,199540.24,16646.56,64655,48008.44,16646.56,4994.02,4161.69,832.33
MAR,19,Warsaw,2,4,85766.22,77300.26,8465.96,19567,11101.04,8465.96,2539.81,2116.51,423.3
MAR,19,Washburn,1,4,69381.89,65362.93,4018.96,25263,21244.04,4018.96,1205.71,1004.76,200.95
MAR,19,Washington,8,37,1881399.24,1754299.39,127099.85,559134,432011.84,127122.16,38137.04,31780.86,6356.18
MAR,19,Washington County,3,13,353728.45,326188.86,27539.59,113562,86022.5,27539.5,8261.89,6884.91,1376.98
MAR,19,Washington Park,4,19,829355.58,756815.6,72539.98,284358,211821.13,72536.87,21761.18,18134.33,3626.85
MAR,19,Wataga,1,5,271123.16,246298.4,24824.76,83851,59026.24,24824.76,7447.45,6206.21,1241.24
MAR,19,Waterloo,12,51,3174891.01,2920342.05,254548.96,998724,744171.68,254552.32,76366.15,63638.47,12727.68
MAR,19,Waterman,2,8,163957.39,150655.07,13302.32,59241,45938.86,13302.14,3990.81,3325.68,665.13
MAR,19,Watseka,9,42,1789315.85,1633252.3,156063.55,574340,418154.43,156185.57,46855.96,39046.64,7809.32
MAR,19,Wauconda,16,75,5075362.84,4663796.1,411566.74,1580210,1168742.91,411467.09,123440.79,102867.35,20573.44
MAR,19,Waukegan,54,260,25504738.06,23307070.63,2197667.43,9035441,6837505.14,2197935.86,659383.96,549486.67,109897.29
MAR,19,Waverly,4,19,786814.77,713420.65,73394.12,259826,186426.48,73399.52,22020.15,18350.13,3670.02
MAR,19,Wayne County,3,15,471657.7,429869.73,41787.97,132078,90290.18,41787.82,12536.55,10447.13,2089.42
MAR,19,Waynesville,1,3,102447.61,95062.87,7384.74,30296,22911.26,7384.74,2215.45,1846.21,369.24
MAR,19,Wenona,6,26,809933.84,747296.48,62637.36,262352,199609.66,62742.34,18823.02,15685.86,3137.16
MAR,19,West Brooklyn,2,8,219813.75,203994.76,15818.99,70504,54684.73,15819.27,4745.86,3954.87,790.99
MAR,19,West City,4,20,2111776.58,1954502.58,157274,617756,460481.66,157274.34,47182.5,39318.75,7863.75
MAR,19,West Dundee,8,33,926513.56,837192.88,89320.68,339246,249925.12,89320.88,26796.68,22330.57,4466.11
MAR,19,West Frankfort,9,43,2559932.75,2343844.06,216088.69,740488,524374.47,216113.53,64834.29,54028.59,10805.7
MAR,19,West Peoria,15,59,1867370.44,1707291.81,160078.63,674711.76,514633.97,160077.79,48023.9,40019.92,8003.98
MAR,19,Westchester,5,25,3198074.25,2919641.37,278432.88,1041870,763437.22,278432.78,83530.15,69608.47,13921.68
MAR,19,Westfield,1,3,10581.86,9460.45,1121.41,3168,2046.54,1121.46,292.23,243.52,48.71
MAR,19,Westmont,14,70,8455317.59,7777904.24,677413.35,2512226,1834810.48,677415.52,203225.55,169354.65,33870.9
MAR,19,Westville,5,25,1737640.23,1612947.89,124692.34,516721,392029.06,124691.94,37407.83,31173.21,6234.62
MAR,19,Wheeling,17,71,3854230.89,3505581.23,348649.66,1260844,912198.6,348645.41,104594.11,87161.77,17432.34
MAR,19,White County,1,5,228587.13,214696.41,13890.72,46838,32947.28,13890.72,4167.19,3472.66,694.53
MAR,19,White Hall,3,13,544679.49,504583.05,40096.44,159036,118939.53,40096.47,12029.11,10024.26,2004.85
MAR,19,Whiteside County,9,41,1618788.67,1490052.37,128736.3,514418,385718.26,128699.74,38610.25,32175.21,6435.04
MAR,19,Will County,20,94,4921344.29,4502643.39,418700.9,1576109,1157418.59,418690.41,125608.33,104673.62,20934.71
MAR,19,Williamsfield,1,4,104969.62,94929.79,10039.83,29557,19517.26,10039.74,3012,2510,502
MAR,19,Williamson,1,5,240943.83,216887.8,24056.03,68548,44491.97,24056.03,7216.88,6014.07,1202.81
MAR,19,Williamson County,16,73,2772694.59,2562547.07,210147.52,864341,654193.68,210147.32,63045.08,52537.57,10507.51
