Month,Year,Municipality,Establishment Count,VGT Count,Amount Played,Amount Won,Net Wager,Funds In,Funds Out,Net Terminal Income,NTI Tax,State Share,Municipality Share
JUN,19,Princeton,17,74,2781408.69,2540524.89,240883.8,902762,661996.31,240765.69,72230.34,60192,12038.34
JUN,19,Princeville,2,9,245983.28,224834.12,21149.16,86028,64878.99,21149.01,6344.79,5287.33,1057.46
JUN,19,Prophetstown,2,10,260715.86,237676.35,23039.51,78323,55283.4,23039.6,6911.98,5759.98,1152
JUN,19,Prospect Heights,13,62,5622291.46,5174357.89,447933.57,1838994,1391057.98,447936.02,134381.17,111984.31,22396.86
JUN,19,Pulaski,1,4,110379.66,99302.16,11077.5,37122,26044.54,11077.46,3323.31,2769.42,553.89
JUN,19,Pulaski County,4,18,534587.58,488503.85,46083.73,183485,137400.37,46084.63,13825.56,11521.31,2304.25
JUN,19,Putnam County,1,3,14905.94,14828.94,77,4970,4893,77,23.12,19.26,3.86
JUN,19,Quincy,68,211,10996465.84,9992488.66,1003977.18,3362030,2358050.81,1003979.19,301196.07,250996.8,50199.27
JUN,19,Ramsey,2,8,385207.47,352432.88,32774.59,111789,79014.24,32774.76,9832.58,8193.82,1638.76
JUN,19,Randolph County,5,22,709980.11,652707.84,57272.27,224665,167392.99,57272.01,17181.77,14318.13,2863.64
JUN,19,Rankin,1,3,60338.52,55263.28,5075.24,19987,14911.76,5075.24,1522.61,1268.84,253.77
JUN,19,Ransom,1,5,150878.73,144449.71,6429.02,44409,37980.05,6428.95,1928.76,1607.3,321.46
JUN,19,Rantoul,15,71,3510020.33,3195707.24,314313.09,1188434,874120.61,314313.39,94294.75,78578.97,15715.78
JUN,19,Raymond,2,9,239278.32,218912.28,20366.04,61817,41450.92,20366.08,6109.84,5091.54,1018.3
JUN,19,Red Bud,9,39,1044742.33,959245.62,85496.71,323257,237723.92,85533.08,25660.13,21383.45,4276.68
JUN,19,Reddick,1,3,53514.96,47726.4,5788.56,16939,11150.3,5788.7,1736.67,1447.22,289.45
JUN,19,Reynolds,1,3,98805.65,94287.32,4518.33,27887,23368.99,4518.01,1355.44,1129.54,225.9
JUN,19,Richland County,1,3,36958.66,33257.08,3701.58,12679,8977.47,3701.53,1110.44,925.36,185.08
JUN,19,Richmond,11,53,3144509.68,2908520.61,235989.07,1076427,840437.94,235989.06,70797.24,58997.71,11799.53
JUN,19,Richton Park,6,25,912160.04,838099.72,74060.32,334370,260309.6,74060.4,22218.26,18515.22,3703.04
JUN,19,Ridge Farm,2,8,169311.08,159791,9520.08,57823,48302.91,9520.09,2856.04,2380.04,476
JUN,19,Ridgway,2,9,367072.47,341979.93,25092.54,80529,55436.46,25092.54,7527.85,6273.21,1254.64
JUN,19,Ringwood,2,10,383713.84,352051.3,31662.54,138303,106546.78,31756.22,9526.97,7939.15,1587.82
JUN,19,River Grove,13,63,4530739.69,4108360.72,422378.97,1431790,1009411.08,422378.92,126714.23,105595.21,21119.02
JUN,19,Riverdale,2,10,181676.9,163527.94,18148.96,65770,47621.04,18148.96,5444.79,4537.32,907.47
JUN,19,Riverton,5,25,1153958.59,1063927.29,90031.3,346706,256674.93,90031.07,27009.59,22507.99,4501.6
JUN,19,Roanoke,3,9,190724.78,176268.6,14456.18,56118,41661.82,14456.18,4336.88,3614.07,722.81
JUN,19,Robbins,3,13,411651.88,372703.35,38948.53,166417,127466.47,38950.53,11685.26,9737.71,1947.55
JUN,19,Roberts,3,10,190507.56,177184.03,13323.53,60948,47624.47,13323.53,3997.2,3331,666.2
JUN,19,Robinson,10,47,1502917.03,1374017.88,128899.15,492761,363861.9,128899.1,38670.01,32225.03,6444.98
JUN,19,Rochelle,15,67,3089888.24,2837484.01,252404.23,1006676,754291.92,252384.08,75715.61,63096.36,12619.25
JUN,19,Rochester,5,20,768392.02,722710.82,45681.2,254594,208912.57,45681.43,13704.59,11420.48,2284.11
JUN,19,Rock City,1,5,198867.5,179595.87,19271.63,83094,63822.37,19271.63,5781.57,4817.98,963.59
JUN,19,Rock Falls,23,111,4819432.67,4407469.56,411963.11,1653150,1241187.39,411962.61,123589.81,102991.53,20598.28
JUN,19,Rock Island,17,72,3262522.33,2963367.48,299154.85,973303,674145.88,299157.12,89748.01,74790.04,14957.97
JUN,19,Rock Island County,4,15,578708.14,528425.3,50282.84,179538,129255.38,50282.62,15084.83,12570.69,2514.14
JUN,19,Rockdale,7,27,767061.35,692033.06,75028.29,243936,168905.35,75030.65,22509.48,18757.93,3751.55
JUN,19,Rockford,96,457,34316701.53,31411031.64,2905669.89,11531085,8625002.33,2906082.67,871829.24,726524.47,145304.77
JUN,19,Rockton,7,30,1163481.84,1062504.24,100977.6,391035,290019.6,101015.4,30304.88,25254.09,5050.79
JUN,19,Rolling Meadows,5,25,1522021.37,1395419.81,126601.56,510848,384044.45,126803.55,38041.22,31701.02,6340.2
JUN,19,Romeoville,17,82,5996458.65,5505482.81,490975.84,1861842,1370860.6,490981.4,147295.07,122745.9,24549.17
JUN,19,Roodhouse,3,13,571862.54,522618.01,49244.53,167334,118089.47,49244.53,14773.52,12311.27,2462.25
JUN,19,Roscoe,19,92,7372685.93,6754189.18,618496.75,2346454,1727527.38,618926.62,185678.92,154732.48,30946.44
JUN,19,Roselle,11,54,4289340.29,3928124.99,361215.3,1410002,1048787.24,361214.76,108365.12,90304.27,18060.85
JUN,19,Roseville,3,13,115057.2,107276.25,7780.95,41223,33442.18,7780.82,2334.29,1945.24,389.05
JUN,19,Rosiclare,1,5,94510.32,84768.9,9741.42,24602,14860.75,9741.25,2922.44,2435.36,487.08
JUN,19,Rossville,1,3,28891.9,24659.38,4232.52,11842,7609.48,4232.52,1269.75,1058.13,211.62
JUN,19,Round Lake,9,45,2670733.15,2448883.44,221849.71,868699,646849.34,221849.66,66555.19,55462.67,11092.52
JUN,19,Round Lake Beach,15,71,5892767.15,5386591.32,506175.83,1965962,1459786.42,506175.58,151853.19,126544.36,25308.83
JUN,19,Round Lake Heights,3,15,1453104.89,1336906.76,116198.13,488201,372002.87,116198.13,34859.58,29049.65,5809.93
JUN,19,Round Lake Park,4,20,941336.38,857859.45,83476.93,309816,226334.54,83481.46,25044.62,20870.52,4174.1
JUN,19,Royal,1,3,54207.91,49049.14,5158.77,20185,15026.38,5158.62,1547.62,1289.69,257.93
JUN,19,Royalton,3,13,332094.53,300224.83,31869.7,92334,60504.38,31829.62,9549.09,7957.58,1591.51
JUN,19,Ruma,1,3,59154.41,55707.36,3447.05,16508,13060.96,3447.04,1034.11,861.76,172.35
JUN,19,Rushville,6,24,743496.59,683429.89,60066.7,219000,158933.57,60066.43,18020.09,15016.75,3003.34
