Municipality,Year,Month,Labor Force,Employed,Unemployed,Unemployment Rate
JACKSONVILLE MICROPOLITAN STATISTICAL AREA,2019,1,"18,915","17,771","1,144",6
JACKSONVILLE MICROPOLITAN STATISTICAL AREA,2019,2,"18,957","17,975",982,5.2
JACKSONVILLE MICROPOLITAN STATISTICAL AREA,2019,3,"19,028","18,086",942,5
JACKSONVILLE MICROPOLITAN STATISTICAL AREA,2019,4,"19,096","18,435",661,3.5
JACKSONVILLE MICROPOLITAN STATISTICAL AREA,2019,5,"19,228","18,600",628,3.3
JACKSONVILLE MICROPOLITAN STATISTICAL AREA,2019,6,"19,361","18,631",730,3.8
JACKSONVILLE MICROPOLITAN STATISTICAL AREA,2019,7,"19,280","18,510",770,4
JACKSONVILLE MICROPOLITAN STATISTICAL AREA,2019,8,"19,235","18,463",772,4
JACKSONVILLE MICROPOLITAN STATISTICAL AREA,2019,9,"19,143","18,477",666,3.5
JACKSONVILLE MICROPOLITAN STATISTICAL AREA,2019,10,"19,211","18,527",684,3.6
JACKSONVILLE MICROPOLITAN STATISTICAL AREA,2019,11,"18,972","18,303",669,3.5
JACKSONVILLE MICROPOLITAN STATISTICAL AREA,2019,12,"18,871","18,061",810,4.3
LINCOLN MICROPOLITAN STATISTICAL AREA,2019,13,"19,108","18,320",788,4.1
LINCOLN MICROPOLITAN STATISTICAL AREA,2019,1,"12,748","12,004",744,5.8
LINCOLN MICROPOLITAN STATISTICAL AREA,2019,2,"12,875","12,218",657,5.1
LINCOLN MICROPOLITAN STATISTICAL AREA,2019,3,"12,852","12,247",605,4.7
LINCOLN MICROPOLITAN STATISTICAL AREA,2019,4,"12,946","12,480",466,3.6
LINCOLN MICROPOLITAN STATISTICAL AREA,2019,5,"12,910","12,423",487,3.8
LINCOLN MICROPOLITAN STATISTICAL AREA,2019,6,"12,642","12,092",550,4.4
LINCOLN MICROPOLITAN STATISTICAL AREA,2019,7,"12,732","12,126",606,4.8
LINCOLN MICROPOLITAN STATISTICAL AREA,2019,8,"12,684","12,124",560,4.4
LINCOLN MICROPOLITAN STATISTICAL AREA,2019,9,"12,781","12,269",512,4
LINCOLN MICROPOLITAN STATISTICAL AREA,2019,10,"12,724","12,232",492,3.9
LINCOLN MICROPOLITAN STATISTICAL AREA,2019,11,"12,540","12,077",463,3.7
LINCOLN MICROPOLITAN STATISTICAL AREA,2019,12,"12,423","11,922",501,4
MACOMB MICROPOLITAN STATISTICAL AREA,2019,13,"12,739","12,185",554,4.3
MACOMB MICROPOLITAN STATISTICAL AREA,2019,1,"13,512","12,768",744,5.5
MACOMB MICROPOLITAN STATISTICAL AREA,2019,2,"13,706","13,034",672,4.9
MACOMB MICROPOLITAN STATISTICAL AREA,2019,3,"13,678","13,013",665,4.9
MACOMB MICROPOLITAN STATISTICAL AREA,2019,4,"13,767","13,278",489,3.6
MACOMB MICROPOLITAN STATISTICAL AREA,2019,5,"13,834","13,315",519,3.8
MACOMB MICROPOLITAN STATISTICAL AREA,2019,6,"12,515","11,883",632,5
MACOMB MICROPOLITAN STATISTICAL AREA,2019,7,"12,616","11,647",969,7.7
MACOMB MICROPOLITAN STATISTICAL AREA,2019,8,"12,747","12,138",609,4.8
MACOMB MICROPOLITAN STATISTICAL AREA,2019,9,"14,016","13,294",722,5.2
MACOMB MICROPOLITAN STATISTICAL AREA,2019,10,"13,857","13,336",521,3.8
MACOMB MICROPOLITAN STATISTICAL AREA,2019,11,"13,778","13,289",489,3.5
MACOMB MICROPOLITAN STATISTICAL AREA,2019,12,"13,468","12,967",501,3.7
MOUNT VERNON MICROPOLITAN STATISTICAL AREA,2019,13,"13,458","12,830",628,4.7
MOUNT VERNON MICROPOLITAN STATISTICAL AREA,2019,1,"17,700","16,659","1,041",5.9
MOUNT VERNON MICROPOLITAN STATISTICAL AREA,2019,2,"17,753","16,833",920,5.2
MOUNT VERNON MICROPOLITAN STATISTICAL AREA,2019,3,"17,643","16,754",889,5
MOUNT VERNON MICROPOLITAN STATISTICAL AREA,2019,4,"17,479","16,788",691,4
MOUNT VERNON MICROPOLITAN STATISTICAL AREA,2019,5,"17,309","16,636",673,3.9
MOUNT VERNON MICROPOLITAN STATISTICAL AREA,2019,6,"17,479","16,675",804,4.6
MOUNT VERNON MICROPOLITAN STATISTICAL AREA,2019,7,"17,717","16,831",886,5
MOUNT VERNON MICROPOLITAN STATISTICAL AREA,2019,8,"17,374","16,546",828,4.8
MOUNT VERNON MICROPOLITAN STATISTICAL AREA,2019,9,"17,438","16,714",724,4.2
MOUNT VERNON MICROPOLITAN STATISTICAL AREA,2019,10,"17,555","16,812",743,4.2
MOUNT VERNON MICROPOLITAN STATISTICAL AREA,2019,11,"17,485","16,759",726,4.2
MOUNT VERNON MICROPOLITAN STATISTICAL AREA,2019,12,"17,372","16,632",740,4.3
OTTAWA-PERU MICROPOLITAN STATISTICAL AREA,2019,13,"17,525","16,720",805,4.6
OTTAWA-PERU MICROPOLITAN STATISTICAL AREA,2019,1,"76,124","70,190","5,934",7.8
OTTAWA-PERU MICROPOLITAN STATISTICAL AREA,2019,2,"75,370","70,281","5,089",6.8
OTTAWA-PERU MICROPOLITAN STATISTICAL AREA,2019,3,"75,708","70,769","4,939",6.5
OTTAWA-PERU MICROPOLITAN STATISTICAL AREA,2019,4,"74,919","71,510","3,409",4.6
OTTAWA-PERU MICROPOLITAN STATISTICAL AREA,2019,5,"75,621","72,488","3,133",4.1
OTTAWA-PERU MICROPOLITAN STATISTICAL AREA,2019,6,"76,123","72,681","3,442",4.5
OTTAWA-PERU MICROPOLITAN STATISTICAL AREA,2019,7,"76,246","72,575","3,671",4.8
OTTAWA-PERU MICROPOLITAN STATISTICAL AREA,2019,8,"75,304","71,789","3,515",4.7
OTTAWA-PERU MICROPOLITAN STATISTICAL AREA,2019,9,"75,232","72,102","3,130",4.2
OTTAWA-PERU MICROPOLITAN STATISTICAL AREA,2019,10,"75,291","72,208","3,083",4.1
OTTAWA-PERU MICROPOLITAN STATISTICAL AREA,2019,11,"74,900","71,607","3,293",4.4
OTTAWA-PERU MICROPOLITAN STATISTICAL AREA,2019,12,"74,673","70,733","3,940",5.3
PONTIAC MICROPOLITAN STATISTICAL AREA,2019,13,"75,460","71,578","3,882",5.1
PONTIAC MICROPOLITAN STATISTICAL AREA,2019,1,"16,359","15,406",953,5.8
PONTIAC MICROPOLITAN STATISTICAL AREA,2019,2,"16,408","15,562",846,5.2
PONTIAC MICROPOLITAN STATISTICAL AREA,2019,3,"16,515","15,693",822,5
PONTIAC MICROPOLITAN STATISTICAL AREA,2019,4,"16,566","15,962",604,3.6
PONTIAC MICROPOLITAN STATISTICAL AREA,2019,5,"16,827","16,252",575,3.4
PONTIAC MICROPOLITAN STATISTICAL AREA,2019,6,"16,785","16,135",650,3.9
PONTIAC MICROPOLITAN STATISTICAL AREA,2019,7,"16,921","16,239",682,4
PONTIAC MICROPOLITAN STATISTICAL AREA,2019,8,"16,867","16,236",631,3.7
PONTIAC MICROPOLITAN STATISTICAL AREA,2019,9,"16,789","16,202",587,3.5
PONTIAC MICROPOLITAN STATISTICAL AREA,2019,10,"16,923","16,346",577,3.4
PONTIAC MICROPOLITAN STATISTICAL AREA,2019,11,"16,632","16,036",596,3.6
PONTIAC MICROPOLITAN STATISTICAL AREA,2019,12,"16,364","15,741",623,3.8
"QUINCY, IL-MO MICROPOLITAN STATISTICAL AREA",2019,13,"16,663","15,984",679,4.1
"QUINCY, IL-MO MICROPOLITAN STATISTICAL AREA",2019,1,"37,473","35,806","1,667",4.4
"QUINCY, IL-MO MICROPOLITAN STATISTICAL AREA",2019,2,"37,539","36,000","1,539",4.1
"QUINCY, IL-MO MICROPOLITAN STATISTICAL AREA",2019,3,"37,702","36,229","1,473",3.9
"QUINCY, IL-MO MICROPOLITAN STATISTICAL AREA",2019,4,"37,342","36,238","1,104",3
"QUINCY, IL-MO MICROPOLITAN STATISTICAL AREA",2019,5,"37,467","36,422","1,045",2.8
"QUINCY, IL-MO MICROPOLITAN STATISTICAL AREA",2019,6,"37,708","36,507","1,201",3.2
"QUINCY, IL-MO MICROPOLITAN STATISTICAL AREA",2019,7,"37,708","36,384","1,324",3.5
"QUINCY, IL-MO MICROPOLITAN STATISTICAL AREA",2019,8,"36,987","35,733","1,254",3.4
"QUINCY, IL-MO MICROPOLITAN STATISTICAL AREA",2019,9,"37,111","35,955","1,156",3.1
"QUINCY, IL-MO MICROPOLITAN STATISTICAL AREA",2019,10,"37,322","36,153","1,169",3.1
"QUINCY, IL-MO MICROPOLITAN STATISTICAL AREA",2019,11,"37,023","35,910","1,113",3
"QUINCY, IL-MO MICROPOLITAN STATISTICAL AREA",2019,12,"36,947","35,772","1,175",3.2
ROCHELLE MICROPOLITAN STATISTICAL AREA,2019,13,"37,360","36,092","1,268",3.4
ROCHELLE MICROPOLITAN STATISTICAL AREA,2019,1,"25,496","23,771","1,725",6.8
ROCHELLE MICROPOLITAN STATISTICAL AREA,2019,2,"25,336","23,806","1,530",6
ROCHELLE MICROPOLITAN STATISTICAL AREA,2019,3,"25,242","23,745","1,497",5.9
ROCHELLE MICROPOLITAN STATISTICAL AREA,2019,4,"25,184","24,139","1,045",4.1
ROCHELLE MICROPOLITAN STATISTICAL AREA,2019,5,"25,250","24,231","1,019",4
ROCHELLE MICROPOLITAN STATISTICAL AREA,2019,6,"25,677","24,577","1,100",4.3
ROCHELLE MICROPOLITAN STATISTICAL AREA,2019,7,"25,324","24,116","1,208",4.8
ROCHELLE MICROPOLITAN STATISTICAL AREA,2019,8,"25,061","23,955","1,106",4.4
ROCHELLE MICROPOLITAN STATISTICAL AREA,2019,9,"24,922","23,882","1,040",4.2
ROCHELLE MICROPOLITAN STATISTICAL AREA,2019,10,"25,027","23,989","1,038",4.1
ROCHELLE MICROPOLITAN STATISTICAL AREA,2019,11,"24,887","23,835","1,052",4.2
ROCHELLE MICROPOLITAN STATISTICAL AREA,2019,12,"24,543","23,320","1,223",5
STERLING MICROPOLITAN STATISTICAL AREA,2019,13,"25,162","23,947","1,215",4.8
STERLING MICROPOLITAN STATISTICAL AREA,2019,1,"28,809","27,136","1,673",5.8
STERLING MICROPOLITAN STATISTICAL AREA,2019,2,"28,606","27,125","1,481",5.2
STERLING MICROPOLITAN STATISTICAL AREA,2019,3,"28,618","27,264","1,354",4.7
STERLING MICROPOLITAN STATISTICAL AREA,2019,4,"28,702","27,704",998,3.5
STERLING MICROPOLITAN STATISTICAL AREA,2019,5,"28,859","27,877",982,3.4
STERLING MICROPOLITAN STATISTICAL AREA,2019,6,"29,411","28,245","1,166",4
STERLING MICROPOLITAN STATISTICAL AREA,2019,7,"29,226","27,985","1,241",4.2
STERLING MICROPOLITAN STATISTICAL AREA,2019,8,"28,873","27,657","1,216",4.2
STERLING MICROPOLITAN STATISTICAL AREA,2019,9,"28,757","27,617","1,140",4
STERLING MICROPOLITAN STATISTICAL AREA,2019,10,"28,946","27,833","1,113",3.8
STERLING MICROPOLITAN STATISTICAL AREA,2019,11,"28,838","27,680","1,158",4
STERLING MICROPOLITAN STATISTICAL AREA,2019,12,"28,541","27,301","1,240",4.3
TAYLORVILLE MICROPOLITAN STATISTICAL AREA,2019,13,"28,849","27,619","1,230",4.3
TAYLORVILLE MICROPOLITAN STATISTICAL AREA,2019,1,"14,641","13,692",949,6.5
TAYLORVILLE MICROPOLITAN STATISTICAL AREA,2019,2,"14,731","13,857",874,5.9
TAYLORVILLE MICROPOLITAN STATISTICAL AREA,2019,3,"14,758","13,943",815,5.5
TAYLORVILLE MICROPOLITAN STATISTICAL AREA,2019,4,"14,661","14,058",603,4.1
TAYLORVILLE MICROPOLITAN STATISTICAL AREA,2019,5,"14,831","14,252",579,3.9
TAYLORVILLE MICROPOLITAN STATISTICAL AREA,2019,6,"14,882","14,193",689,4.6
TAYLORVILLE MICROPOLITAN STATISTICAL AREA,2019,7,"14,874","14,148",726,4.9
TAYLORVILLE MICROPOLITAN STATISTICAL AREA,2019,8,"14,731","14,030",701,4.8
TAYLORVILLE MICROPOLITAN STATISTICAL AREA,2019,9,"14,341","13,733",608,4.2
TAYLORVILLE MICROPOLITAN STATISTICAL AREA,2019,10,"14,417","13,807",610,4.2
TAYLORVILLE MICROPOLITAN STATISTICAL AREA,2019,11,"14,300","13,686",614,4.3
TAYLORVILLE MICROPOLITAN STATISTICAL AREA,2019,12,"14,216","13,521",695,4.9
,2019,13,"14,615","13,910",705,4.8
COMBINED STATISTICAL AREAS,,,,,,
,,,,,,
BLOOMINGTON-PONTIAC COMBINED STATISTICAL AREA,,,,,,
BLOOMINGTON-PONTIAC COMBINED STATISTICAL AREA,2019,1,"111,970","106,087","5,883",5.3
BLOOMINGTON-PONTIAC COMBINED STATISTICAL AREA,2019,2,"113,172","107,956","5,216",4.6
BLOOMINGTON-PONTIAC COMBINED STATISTICAL AREA,2019,3,"112,651","107,579","5,072",4.5
BLOOMINGTON-PONTIAC COMBINED STATISTICAL AREA,2019,4,"113,998","110,212","3,786",3.3
BLOOMINGTON-PONTIAC COMBINED STATISTICAL AREA,2019,5,"112,469","108,881","3,588",3.2
BLOOMINGTON-PONTIAC COMBINED STATISTICAL AREA,2019,6,"111,488","107,211","4,277",3.8
BLOOMINGTON-PONTIAC COMBINED STATISTICAL AREA,2019,7,"112,145","107,555","4,590",4.1
BLOOMINGTON-PONTIAC COMBINED STATISTICAL AREA,2019,8,"111,661","107,401","4,260",3.8
BLOOMINGTON-PONTIAC COMBINED STATISTICAL AREA,2019,9,"113,219","109,293","3,926",3.5
BLOOMINGTON-PONTIAC COMBINED STATISTICAL AREA,2019,10,"114,016","110,160","3,856",3.4
BLOOMINGTON-PONTIAC COMBINED STATISTICAL AREA,2019,11,"113,319","109,611","3,708",3.3
BLOOMINGTON-PONTIAC COMBINED STATISTICAL AREA,2019,12,"111,251","107,458","3,793",3.4
"CHICAGO-NAPERVILLE, IL-IN-WI COMBINED STATISTICAL AREA",2019,13,"112,614","108,284","4,330",3.8
"CHICAGO-NAPERVILLE, IL-IN-WI COMBINED STATISTICAL AREA",2019,1,"5,034,936","4,782,887","252,049",5
"CHICAGO-NAPERVILLE, IL-IN-WI COMBINED STATISTICAL AREA",2019,2,"5,048,952","4,820,428","228,524",4.5
"CHICAGO-NAPERVILLE, IL-IN-WI COMBINED STATISTICAL AREA",2019,3,"5,054,536","4,836,554","217,982",4.3
"CHICAGO-NAPERVILLE, IL-IN-WI COMBINED STATISTICAL AREA",2019,4,"5,009,461","4,827,458","182,003",3.6
"CHICAGO-NAPERVILLE, IL-IN-WI COMBINED STATISTICAL AREA",2019,5,"5,007,753","4,836,954","170,799",3.4
"CHICAGO-NAPERVILLE, IL-IN-WI COMBINED STATISTICAL AREA",2019,6,"5,112,316","4,904,352","207,964",4.1
"CHICAGO-NAPERVILLE, IL-IN-WI COMBINED STATISTICAL AREA",2019,7,"5,117,236","4,906,644","210,592",4.1
"CHICAGO-NAPERVILLE, IL-IN-WI COMBINED STATISTICAL AREA",2019,8,"5,059,880","4,864,692","195,188",3.9
"CHICAGO-NAPERVILLE, IL-IN-WI COMBINED STATISTICAL AREA",2019,9,"5,016,327","4,850,398","165,929",3.3
"CHICAGO-NAPERVILLE, IL-IN-WI COMBINED STATISTICAL AREA",2019,10,"5,025,676","4,857,670","168,006",3.3
"CHICAGO-NAPERVILLE, IL-IN-WI COMBINED STATISTICAL AREA",2019,11,"5,009,871","4,849,386","160,485",3.2
"CHICAGO-NAPERVILLE, IL-IN-WI COMBINED STATISTICAL AREA",2019,12,"4,985,229","4,823,653","161,576",3.2
DIXON-STERLING COMBINED STATISTICAL AREA,2019,13,"5,040,181","4,846,756","193,425",3.8
DIXON-STERLING COMBINED STATISTICAL AREA,2019,1,"46,580","43,931","2,649",5.7
DIXON-STERLING COMBINED STATISTICAL AREA,2019,2,"46,167","43,841","2,326",5
DIXON-STERLING COMBINED STATISTICAL AREA,2019,3,"46,140","43,943","2,197",4.8
DIXON-STERLING COMBINED STATISTICAL AREA,2019,4,"46,268","44,662","1,606",3.5
DIXON-STERLING COMBINED STATISTICAL AREA,2019,5,"46,517","44,924","1,593",3.4
DIXON-STERLING COMBINED STATISTICAL AREA,2019,6,"47,068","45,207","1,861",4
DIXON-STERLING COMBINED STATISTICAL AREA,2019,7,"47,312","45,369","1,943",4.1
DIXON-STERLING COMBINED STATISTICAL AREA,2019,8,"46,627","44,732","1,895",4.1
DIXON-STERLING COMBINED STATISTICAL AREA,2019,9,"46,509","44,772","1,737",3.7
DIXON-STERLING COMBINED STATISTICAL AREA,2019,10,"46,855","45,167","1,688",3.6
DIXON-STERLING COMBINED STATISTICAL AREA,2019,11,"46,614","44,835","1,779",3.8
DIXON-STERLING COMBINED STATISTICAL AREA,2019,12,"46,216","44,256","1,960",4.2
PEORIA-CANTON COMBINED STATISTICAL AREA,2019,13,"46,573","44,637","1,936",4.2
PEORIA-CANTON COMBINED STATISTICAL AREA,2019,1,"192,530","179,739","12,791",6.6
PEORIA-CANTON COMBINED STATISTICAL AREA,2019,2,"191,680","180,427","11,253",5.9
PEORIA-CANTON COMBINED STATISTICAL AREA,2019,3,"191,798","181,070","10,728",5.6
PEORIA-CANTON COMBINED STATISTICAL AREA,2019,4,"190,156","182,304","7,852",4.1
PEORIA-CANTON COMBINED STATISTICAL AREA,2019,5,"191,621","184,162","7,459",3.9
PEORIA-CANTON COMBINED STATISTICAL AREA,2019,6,"193,183","184,671","8,512",4.4
PEORIA-CANTON COMBINED STATISTICAL AREA,2019,7,"195,332","186,149","9,183",4.7
PEORIA-CANTON COMBINED STATISTICAL AREA,2019,8,"192,972","183,915","9,057",4.7
PEORIA-CANTON COMBINED STATISTICAL AREA,2019,9,"191,733","183,531","8,202",4.3
PEORIA-CANTON COMBINED STATISTICAL AREA,2019,10,"191,522","183,490","8,032",4.2
PEORIA-CANTON COMBINED STATISTICAL AREA,2019,11,"189,518","181,491","8,027",4.2
PEORIA-CANTON COMBINED STATISTICAL AREA,2019,12,"188,191","179,317","8,874",4.7
QUINCY-HANNIBAL-MO COMBINED STATISTICAL AREA,2019,13,"191,686","182,522","9,164",4.8
QUINCY-HANNIBAL-MO COMBINED STATISTICAL AREA,2019,1,"57,603","55,152","2,451",4.3
QUINCY-HANNIBAL-MO COMBINED STATISTICAL AREA,2019,2,"57,649","55,298","2,351",4.1
QUINCY-HANNIBAL-MO COMBINED STATISTICAL AREA,2019,3,"57,933","55,693","2,240",3.9
QUINCY-HANNIBAL-MO COMBINED STATISTICAL AREA,2019,4,"57,586","55,946","1,640",2.8
QUINCY-HANNIBAL-MO COMBINED STATISTICAL AREA,2019,5,"57,653","56,022","1,631",2.8
QUINCY-HANNIBAL-MO COMBINED STATISTICAL AREA,2019,6,"58,027","56,167","1,860",3.2
QUINCY-HANNIBAL-MO COMBINED STATISTICAL AREA,2019,7,"57,840","55,845","1,995",3.4
QUINCY-HANNIBAL-MO COMBINED STATISTICAL AREA,2019,8,"56,799","54,914","1,885",3.3
QUINCY-HANNIBAL-MO COMBINED STATISTICAL AREA,2019,9,"57,279","55,658","1,621",2.8
QUINCY-HANNIBAL-MO COMBINED STATISTICAL AREA,2019,10,"57,707","56,024","1,683",2.9
QUINCY-HANNIBAL-MO COMBINED STATISTICAL AREA,2019,11,"57,596","55,886","1,710",3
QUINCY-HANNIBAL-MO COMBINED STATISTICAL AREA,2019,12,"57,379","55,559","1,820",3.2
ROCKFORD-FREEPORT-ROCHELLE COMBINED STATISTICAL AREA,2019,13,"57,587","55,680","1,907",3.3
ROCKFORD-FREEPORT-ROCHELLE COMBINED STATISTICAL AREA,2019,1,"215,291","200,903","14,388",6.7
ROCKFORD-FREEPORT-ROCHELLE COMBINED STATISTICAL AREA,2019,2,"214,308","201,441","12,867",6
ROCKFORD-FREEPORT-ROCHELLE COMBINED STATISTICAL AREA,2019,3,"214,113","201,429","12,684",5.9
ROCKFORD-FREEPORT-ROCHELLE COMBINED STATISTICAL AREA,2019,4,"211,682","202,432","9,250",4.4
ROCKFORD-FREEPORT-ROCHELLE COMBINED STATISTICAL AREA,2019,5,"212,657","202,472","10,185",4.8
ROCKFORD-FREEPORT-ROCHELLE COMBINED STATISTICAL AREA,2019,6,"215,954","204,806","11,148",5.2
ROCKFORD-FREEPORT-ROCHELLE COMBINED STATISTICAL AREA,2019,7,"217,722","204,069","13,653",6.3
ROCKFORD-FREEPORT-ROCHELLE COMBINED STATISTICAL AREA,2019,8,"214,223","202,231","11,992",5.6
ROCKFORD-FREEPORT-ROCHELLE COMBINED STATISTICAL AREA,2019,9,"212,472","201,984","10,488",4.9
ROCKFORD-FREEPORT-ROCHELLE COMBINED STATISTICAL AREA,2019,10,"212,927","202,762","10,165",4.8
ROCKFORD-FREEPORT-ROCHELLE COMBINED STATISTICAL AREA,2019,11,"211,815","201,084","10,731",5.1
ROCKFORD-FREEPORT-ROCHELLE COMBINED STATISTICAL AREA,2019,12,"210,021","198,314","11,707",5.6
SPRINGFIELD-JACKSONVILLE-LINCOLN COMBINED STATISTICAL AREA,2019,13,"213,599","201,994","11,605",5.4
SPRINGFIELD-JACKSONVILLE-LINCOLN COMBINED STATISTICAL AREA,2019,1,"154,422","145,610","8,812",5.7
SPRINGFIELD-JACKSONVILLE-LINCOLN COMBINED STATISTICAL AREA,2019,2,"154,939","147,086","7,853",5.1
SPRINGFIELD-JACKSONVILLE-LINCOLN COMBINED STATISTICAL AREA,2019,3,"155,051","147,587","7,464",4.8
SPRINGFIELD-JACKSONVILLE-LINCOLN COMBINED STATISTICAL AREA,2019,4,"154,310","148,781","5,529",3.6
SPRINGFIELD-JACKSONVILLE-LINCOLN COMBINED STATISTICAL AREA,2019,5,"154,795","149,554","5,241",3.4
SPRINGFIELD-JACKSONVILLE-LINCOLN COMBINED STATISTICAL AREA,2019,6,"156,339","150,191","6,148",3.9
SPRINGFIELD-JACKSONVILLE-LINCOLN COMBINED STATISTICAL AREA,2019,7,"156,259","149,728","6,531",4.2
SPRINGFIELD-JACKSONVILLE-LINCOLN COMBINED STATISTICAL AREA,2019,8,"156,487","150,095","6,392",4.1
SPRINGFIELD-JACKSONVILLE-LINCOLN COMBINED STATISTICAL AREA,2019,9,"154,011","148,406","5,605",3.6
SPRINGFIELD-JACKSONVILLE-LINCOLN COMBINED STATISTICAL AREA,2019,10,"154,294","148,700","5,594",3.6
SPRINGFIELD-JACKSONVILLE-LINCOLN COMBINED STATISTICAL AREA,2019,11,"153,244","147,774","5,470",3.6
SPRINGFIELD-JACKSONVILLE-LINCOLN COMBINED STATISTICAL AREA,2019,12,"151,624","145,633","5,991",4
,2019,13,"154,648","148,262","6,386",4.1
COUNTIES,,,,,,
,,,,,,
ADAMS COUNTY,,,,,,
ADAMS COUNTY,2019,1,"32,475","30,982","1,493",4.6
ADAMS COUNTY,2019,2,"32,499","31,146","1,353",4.2
ADAMS COUNTY,2019,3,"32,630","31,354","1,276",3.9
ADAMS COUNTY,2019,4,"32,235","31,276",959,3
ADAMS COUNTY,2019,5,"32,354","31,453",901,2.8
ADAMS COUNTY,2019,6,"32,700","31,656","1,044",3.2
ADAMS COUNTY,2019,7,"32,844","31,695","1,149",3.5
ADAMS COUNTY,2019,8,"32,172","31,088","1,084",3.4
ADAMS COUNTY,2019,9,"32,168","31,142","1,026",3.2
ADAMS COUNTY,2019,10,"32,234","31,196","1,038",3.2
ADAMS COUNTY,2019,11,"32,039","31,072",967,3
ADAMS COUNTY,2019,12,"31,943","30,931","1,012",3.2
ALEXANDER COUNTY,2019,13,"32,358","31,249","1,109",3.4
ALEXANDER COUNTY,2019,1,"2,067","1,912",155,7.5
ALEXANDER COUNTY,2019,2,"2,065","1,928",137,6.6
ALEXANDER COUNTY,2019,3,"2,053","1,922",131,6.4
ALEXANDER COUNTY,2019,4,"2,035","1,932",103,5.1
ALEXANDER COUNTY,2019,5,"2,043","1,940",103,5
ALEXANDER COUNTY,2019,6,"2,074","1,933",141,6.8
ALEXANDER COUNTY,2019,7,"2,019","1,867",152,7.5
ALEXANDER COUNTY,2019,8,"2,020","1,890",130,6.4
ALEXANDER COUNTY,2019,9,"2,046","1,929",117,5.7
ALEXANDER COUNTY,2019,10,"2,057","1,943",114,5.5
ALEXANDER COUNTY,2019,11,"2,065","1,943",122,5.9
ALEXANDER COUNTY,2019,12,"2,050","1,934",116,5.7
BOND COUNTY,2019,13,"2,050","1,923",127,6.2
BOND COUNTY,2019,1,"7,800","7,356",444,5.7
BOND COUNTY,2019,2,"7,774","7,395",379,4.9
BOND COUNTY,2019,3,"7,759","7,411",348,4.5
BOND COUNTY,2019,4,"7,779","7,518",261,3.4
BOND COUNTY,2019,5,"7,871","7,633",238,3
BOND COUNTY,2019,6,"7,900","7,615",285,3.6
BOND COUNTY,2019,7,"7,963","7,663",300,3.8
BOND COUNTY,2019,8,"7,868","7,566",302,3.8
BOND COUNTY,2019,9,"7,850","7,593",257,3.3
BOND COUNTY,2019,10,"7,918","7,653",265,3.3
BOND COUNTY,2019,11,"7,796","7,550",246,3.2
BOND COUNTY,2019,12,"7,710","7,437",273,3.5
BOONE COUNTY,2019,13,"7,833","7,533",300,3.8
BOONE COUNTY,2019,1,"26,805","24,815","1,990",7.4
BOONE COUNTY,2019,2,"26,670","24,865","1,805",6.8
BOONE COUNTY,2019,3,"26,580","24,840","1,740",6.5
BOONE COUNTY,2019,4,"26,036","24,917","1,119",4.3
BOONE COUNTY,2019,5,"26,116","24,912","1,204",4.6
BOONE COUNTY,2019,6,"26,593","25,167","1,426",5.4
BOONE COUNTY,2019,7,"27,053","25,163","1,890",7
BOONE COUNTY,2019,8,"26,364","24,927","1,437",5.5
BOONE COUNTY,2019,9,"26,077","24,886","1,191",4.6
BOONE COUNTY,2019,10,"26,184","25,009","1,175",4.5
BOONE COUNTY,2019,11,"26,061","24,757","1,304",5
BOONE COUNTY,2019,12,"25,982","24,416","1,566",6
BROWN COUNTY,2019,13,"26,377","24,890","1,487",5.6
BROWN COUNTY,2019,1,"2,942","2,849",93,3.2
BROWN COUNTY,2019,2,"2,927","2,848",79,2.7
BROWN COUNTY,2019,3,"2,950","2,869",81,2.7
BROWN COUNTY,2019,4,"2,967","2,906",61,2.1
BROWN COUNTY,2019,5,"3,010","2,949",61,2
BROWN COUNTY,2019,6,"2,988","2,919",69,2.3
BROWN COUNTY,2019,7,"3,058","2,979",79,2.6
BROWN COUNTY,2019,8,"3,034","2,959",75,2.5
BROWN COUNTY,2019,9,"3,035","2,965",70,2.3
BROWN COUNTY,2019,10,"3,049","2,981",68,2.2
BROWN COUNTY,2019,11,"2,989","2,923",66,2.2
BROWN COUNTY,2019,12,"2,969","2,903",66,2.2
BUREAU COUNTY,2019,13,"2,993","2,921",72,2.4
BUREAU COUNTY,2019,1,"17,310","16,091","1,219",7
BUREAU COUNTY,2019,2,"17,229","16,152","1,077",6.3
BUREAU COUNTY,2019,3,"17,300","16,308",992,5.7
BUREAU COUNTY,2019,4,"17,265","16,583",682,4
BUREAU COUNTY,2019,5,"17,671","17,038",633,3.6
BUREAU COUNTY,2019,6,"17,704","17,021",683,3.9
BUREAU COUNTY,2019,7,"17,739","17,013",726,4.1
BUREAU COUNTY,2019,8,"17,525","16,783",742,4.2
BUREAU COUNTY,2019,9,"17,370","16,713",657,3.8
BUREAU COUNTY,2019,10,"17,436","16,760",676,3.9
BUREAU COUNTY,2019,11,"17,185","16,458",727,4.2
BUREAU COUNTY,2019,12,"16,970","16,097",873,5.1
CALHOUN COUNTY,2019,13,"17,392","16,585",807,4.6
CALHOUN COUNTY,2019,1,"2,328","2,176",152,6.5
CALHOUN COUNTY,2019,2,"2,324","2,191",133,5.7
CALHOUN COUNTY,2019,3,"2,320","2,196",124,5.3
