Month,Year,Municipality,Establishment Count,VGT Count,Amount Played,Amount Won,Net Wager,Funds In,Funds Out,Net Terminal Income,NTI Tax,State Share,Municipality Share
DEC,19,Carroll County,4,16,307135.49,289991.72,17143.77,100187,83042.36,17144.64,5657.74,4800.51,857.23
DEC,19,Carrollton,5,25,926592.4,851318.02,75274.38,287714,212438,75276,24841.08,21077.28,3763.8
DEC,19,Carterville,1,5,598728.42,544074.12,54654.3,174477,119600.73,54876.27,18109.13,15365.32,2743.81
DEC,19,Carthage,2,9,281683.2,254622.62,27060.58,89346,62285.42,27060.58,8930.03,7576.99,1353.04
DEC,19,Cary,10,48,2272832.84,2094380.26,178452.58,749875,571422.83,178452.17,58889.18,49966.59,8922.59
DEC,19,Casey,3,13,978568.19,896239.74,82328.45,303321,221018.01,82302.99,27160.05,23044.89,4115.16
DEC,19,Caseyville,16,70,3600143.95,3306825.83,293318.12,1135400,842003.05,293396.95,96821.05,82151.17,14669.88
DEC,19,Cass County,1,5,114989.13,100511.4,14477.73,32491,18013.27,14477.73,4777.6,4053.72,723.88
DEC,19,Catlin,2,8,166425.37,153351.24,13074.13,54958,41884.49,13073.51,4314.28,3660.6,653.68
DEC,19,Cedar Point,2,8,244537.13,222527.06,22010.07,72332,50322,22010,7263.34,6162.85,1100.49
DEC,19,Cedarville,2,10,315236.88,289966.24,25270.64,104264,78993.16,25270.84,8339.36,7075.82,1263.54
DEC,19,Central City,5,25,1659985.87,1526701.55,133284.32,493884,360600.28,133283.72,43983.75,37319.55,6664.2
DEC,19,Centralia,20,98,5399259.92,4979598.88,419661.04,1514709,1095068.57,419640.43,138481.09,117499.08,20982.01
DEC,19,Centreville,2,10,675677.82,614904.36,60773.46,268786,208076.53,60709.47,20034.14,16998.67,3035.47
DEC,19,Cerro Gordo,2,9,281814.52,256209.24,25605.28,81983,56377.51,25605.49,8449.77,7169.5,1280.27
DEC,19,Champaign,56,263,18958751.21,17437189.98,1521561.23,6344103,4822524.51,1521578.49,502120.88,426041.9,76078.98
DEC,19,Champaign County,5,22,1460125.08,1332671.55,127453.53,474994,347540.85,127453.15,42059.53,35686.88,6372.65
DEC,19,Chandlerville,3,10,216502.74,200353.9,16148.84,64806,48657.25,16148.75,5329.11,4521.67,807.44
DEC,19,Channahon,8,39,2436840.29,2214054.07,222786.22,792765,570003.53,222761.47,73511.09,62373.06,11138.03
DEC,19,Chapin,1,5,124916.68,114725.34,10191.34,36727,26535.66,10191.34,3363.21,2853.64,509.57
DEC,19,Charleston,21,91,4178816.56,3866555.65,312260.91,1272582,960322.89,312259.11,103045.36,87432.4,15612.96
DEC,19,Chatham,11,51,2140287.05,1971880.68,168406.37,684020,515614.44,168405.56,55573.8,47153.53,8420.27
DEC,19,Chatsworth,1,5,136546.61,127953.25,8593.36,41175,32581.64,8593.36,2835.78,2406.12,429.66
DEC,19,Chebanse,3,13,223871.13,212789.82,11081.31,73679,62595.6,11083.4,3657.53,3103.36,554.17
DEC,19,Chenoa,4,20,971844.25,894313.92,77530.33,310129,232598.67,77530.33,25584.97,21708.47,3876.5
DEC,19,Cherry,1,5,113431.27,102274.39,11156.88,28231,17074.27,11156.73,3681.74,3123.9,557.84
DEC,19,Cherry Valley,12,60,4186165.12,3881771.19,304393.93,1377266,1072861.19,304404.81,100453.51,85233.31,15220.2
DEC,19,Chester,12,54,2489990.62,2272468.71,217521.91,786183,568641.06,217541.94,71788.84,60911.74,10877.1
DEC,19,Chesterfield,1,5,102114.32,90714.27,11400.05,34682,23282.15,11399.85,3761.96,3191.97,569.99
DEC,19,Chicago Heights,18,87,4996179.18,4582989.6,413189.58,1858612,1445469.05,413142.95,136337.45,115680.27,20657.18
DEC,19,Chicago Ridge,22,108,6530151.39,5991212.09,538939.3,2104358,1565418.61,538939.39,177850.18,150903.21,26946.97
DEC,19,Chillicothe,14,68,2844183.54,2634827.95,209355.59,952212,742855.55,209356.45,69087.59,58619.8,10467.79
DEC,19,Christian County,3,14,398044.8,360767.78,37277.02,129944,92666.99,37277.01,12301.41,10437.56,1863.85
DEC,19,Christopher,8,34,1244469.39,1145040.2,99429.19,358048,258618.89,99429.11,32811.68,27840.21,4971.47
DEC,19,Cicero,46,219,17351364.29,15829224.53,1522139.76,6080887,4558764.37,1522122.63,502300.29,426194.21,76106.08
DEC,19,Cisne,1,5,235943.7,217669.96,18273.74,72457,54183.26,18273.74,6030.36,5116.67,913.69
DEC,19,Cissna Park,1,3,58388.16,53846.47,4541.69,21125,16583.31,4541.69,1498.73,1271.65,227.08
DEC,19,Claremont,1,4,88607.13,81341.83,7265.3,32424,25158.7,7265.3,2397.57,2034.3,363.27
DEC,19,Clark County,2,8,189930.21,176632.33,13297.88,62003,48705.25,13297.75,4388.22,3723.33,664.89
DEC,19,Clay City,2,8,471387,435523.56,35863.44,123846,87982.62,35863.38,11834.9,10041.74,1793.16
DEC,19,Clay County,1,3,27344.7,24223.52,3121.18,7865,4741.82,3123.18,1030.66,874.5,156.16
DEC,19,Clayton,1,4,45578.54,43848.6,1729.94,16544,14813.83,1730.17,570.94,484.43,86.51
DEC,19,Clifton,4,17,587941.16,556954.28,30986.88,192953,161966.41,30986.59,10225.54,8676.22,1549.32
DEC,19,Clinton,13,65,3328067.28,3054564.32,273502.96,1097009,823504.98,273504.02,90256.27,76581.1,13675.17
DEC,19,Clinton County,7,29,882728.43,823356.6,59371.83,297753,238382.64,59370.36,20101.68,17133.19,2968.49
DEC,19,Coal City,7,31,1375422.12,1253803.28,121618.84,451114,329495.09,121618.91,40134.16,34053.23,6080.93
DEC,19,Coal Valley,5,22,530606.11,477892.39,52713.72,176202,123488.11,52713.89,17395.64,14759.93,2635.71
DEC,19,Coalton,1,4,170163.25,156122.02,14041.23,63182,49140.84,14041.16,4633.6,3931.54,702.06
DEC,19,Cobden,1,4,58360.49,52857.32,5503.17,15987,10483.83,5503.17,1816.06,1540.9,275.16
DEC,19,Coles County,1,5,19770.2,18497.54,1272.66,6483,5210.34,1272.66,420.01,356.38,63.63
DEC,19,Colfax,2,7,166738.14,150276.44,16461.7,47706,31244.05,16461.95,5432.43,4609.33,823.1
DEC,19,Collinsville,18,79,4025208.02,3688403.29,336804.73,1248088,911234.62,336853.38,111161.62,94318.96,16842.66
DEC,19,Colona,6,27,822203.16,741169.56,81033.6,260967,179933.12,81033.88,26741.14,22689.44,4051.7
DEC,19,Colp,1,5,123370.43,108179.84,15190.59,42370,27179.43,15190.57,5012.88,4253.36,759.52
DEC,19,Columbia,9,42,2331665.21,2149903.78,181761.43,705594,523832.61,181761.39,59981.33,50893.25,9088.08
DEC,19,Compton,1,3,35303.92,30907.32,4396.6,14220,9824,4396,1450.7,1230.89,219.81
DEC,19,Cook County,21,107,7785718.97,7146235.15,639483.82,2685255,2045711.74,639543.26,211049.32,179072.17,31977.15
DEC,19,Cooksville,1,5,185885.74,172855.67,13030.07,58708,45678.01,13029.99,4299.9,3648.4,651.5
DEC,19,Cordova,2,10,264027.15,239814.03,24213.12,75213,50999.83,24213.17,7990.31,6779.65,1210.66
DEC,19,Cornell,1,5,52792.05,47155.97,5636.08,17560,11923.82,5636.18,1859.95,1578.14,281.81
DEC,19,Cortland,1,5,228833.92,208471.01,20362.91,73896,53516.94,20379.06,6725.1,5706.15,1018.95
DEC,19,Coulterville,4,20,1629903.08,1506595.71,123307.37,546074,422865.7,123208.3,40658.73,34498.31,6160.42
DEC,19,Country Club Hills,6,27,1086609.32,991256.94,95352.38,420457,325099.54,95357.46,31467.96,26700.09,4767.87
DEC,19,Countryside,21,94,6387903.37,5871362.37,516541,2015812,1499271.42,516540.58,170458.52,144631.44,25827.08
DEC,19,Crainville,1,5,222825.84,203030.71,19795.13,71096,51300.87,19795.13,6532.4,5542.64,989.76
DEC,19,Crawford County,1,5,193243.26,175160.22,18083.04,58964,40880.96,18083.04,5967.39,5063.24,904.15
DEC,19,Creal Springs,1,4,56109.11,51893.63,4215.48,14469,10254.02,4214.98,1390.92,1180.17,210.75
DEC,19,Crescent City,2,8,106701.52,96299.66,10401.86,36735,26332.81,10402.19,3432.69,2912.59,520.1
DEC,19,Crest Hill,16,73,3776764.34,3462327.94,314436.4,1197233,882795.74,314437.26,103764.26,88042.4,15721.86
DEC,19,Crestwood,36,180,10823341.05,9939473.48,883867.57,3628192,2744321.8,883870.2,291677.07,247483.62,44193.45
DEC,19,Crete,16,76,3598296.52,3322409.89,275886.63,1231883,955957.3,275925.7,91055.42,77259.14,13796.28
DEC,19,Creve Coeur,12,56,2352668.62,2145754.81,206913.81,761147,554226.71,206920.29,68283.68,57937.65,10346.03
