Municipality,Year,Month,Labor Force,Employed,Unemployed,Unemployment Rate
DOWNERS GROVE VILLAGE,2017,8,"27,504","26,329","1,175",4.3
DOWNERS GROVE VILLAGE,2017,9,"27,367","26,349","1,018",3.7
DOWNERS GROVE VILLAGE,2017,10,"27,285","26,279","1,006",3.7
DOWNERS GROVE VILLAGE,2017,11,"27,317","26,349",968,3.5
DOWNERS GROVE VILLAGE,2017,12,"27,090","26,214",876,3.2
DOWNERS GROVE VILLAGE,2017,13,"27,323","26,318","1,005",3.7
EAST ST. LOUIS CITY,2017,1,"8,961","8,108",853,9.5
EAST ST. LOUIS CITY,2017,2,"8,934","8,189",745,8.3
EAST ST. LOUIS CITY,2017,3,"8,866","8,192",674,7.6
EAST ST. LOUIS CITY,2017,4,"8,865","8,269",596,6.7
EAST ST. LOUIS CITY,2017,5,"8,834","8,213",621,7
EAST ST. LOUIS CITY,2017,6,"8,982","8,244",738,8.2
EAST ST. LOUIS CITY,2017,7,"9,031","8,273",758,8.4
EAST ST. LOUIS CITY,2017,8,"9,011","8,205",806,8.9
EAST ST. LOUIS CITY,2017,9,"9,011","8,269",742,8.2
EAST ST. LOUIS CITY,2017,10,"9,005","8,247",758,8.4
EAST ST. LOUIS CITY,2017,11,"9,011","8,260",751,8.3
EAST ST. LOUIS CITY,2017,12,"8,900","8,231",669,7.5
EAST ST. LOUIS CITY,2017,13,"8,951","8,225",726,8.1
EDWARDSVILLE CITY,2017,1,"13,292","12,700",592,4.5
EDWARDSVILLE CITY,2017,2,"13,363","12,822",541,4
EDWARDSVILLE CITY,2017,3,"13,315","12,833",482,3.6
EDWARDSVILLE CITY,2017,4,"13,389","12,963",426,3.2
EDWARDSVILLE CITY,2017,5,"13,306","12,876",430,3.2
EDWARDSVILLE CITY,2017,6,"13,426","12,927",499,3.7
EDWARDSVILLE CITY,2017,7,"13,458","12,967",491,3.6
EDWARDSVILLE CITY,2017,8,"13,380","12,856",524,3.9
EDWARDSVILLE CITY,2017,9,"13,419","12,954",465,3.5
EDWARDSVILLE CITY,2017,10,"13,408","12,921",487,3.6
EDWARDSVILLE CITY,2017,11,"13,417","12,938",479,3.6
EDWARDSVILLE CITY,2017,12,"13,314","12,885",429,3.2
EDWARDSVILLE CITY,2017,13,"13,374","12,887",487,3.6
ELGIN CITY,2017,1,"57,871","53,032","4,839",8.4
ELGIN CITY,2017,2,"57,833","53,329","4,504",7.8
ELGIN CITY,2017,3,"57,767","53,759","4,008",6.9
ELGIN CITY,2017,4,"57,026","54,016","3,010",5.3
ELGIN CITY,2017,5,"56,826","54,153","2,673",4.7
ELGIN CITY,2017,6,"57,273","54,526","2,747",4.8
ELGIN CITY,2017,7,"57,477","54,737","2,740",4.8
ELGIN CITY,2017,8,"56,934","54,142","2,792",4.9
ELGIN CITY,2017,9,"56,890","54,471","2,419",4.3
ELGIN CITY,2017,10,"56,732","54,344","2,388",4.2
ELGIN CITY,2017,11,"57,197","54,506","2,691",4.7
ELGIN CITY,2017,12,"57,979","54,309","3,670",6.3
ELGIN CITY,2017,13,"57,317","54,110","3,207",5.6
ELK GROVE VILLAGE VILLAGE,2017,1,"18,851","17,935",916,4.9
ELK GROVE VILLAGE VILLAGE,2017,2,"18,935","18,073",862,4.6
ELK GROVE VILLAGE VILLAGE,2017,3,"18,951","18,228",723,3.8
ELK GROVE VILLAGE VILLAGE,2017,4,"18,848","18,127",721,3.8
ELK GROVE VILLAGE VILLAGE,2017,5,"18,879","18,191",688,3.6
ELK GROVE VILLAGE VILLAGE,2017,6,"19,221","18,418",803,4.2
ELK GROVE VILLAGE VILLAGE,2017,7,"19,196","18,397",799,4.2
ELK GROVE VILLAGE VILLAGE,2017,8,"19,041","18,198",843,4.4
ELK GROVE VILLAGE VILLAGE,2017,9,"18,962","18,212",750,4
ELK GROVE VILLAGE VILLAGE,2017,10,"18,914","18,162",752,4
ELK GROVE VILLAGE VILLAGE,2017,11,"18,933","18,210",723,3.8
ELK GROVE VILLAGE VILLAGE,2017,12,"18,821","18,120",701,3.7
ELK GROVE VILLAGE VILLAGE,2017,13,"18,962","18,189",773,4.1
ELMHURST CITY,2017,1,"23,425","22,457",968,4.1
ELMHURST CITY,2017,2,"23,544","22,629",915,3.9
ELMHURST CITY,2017,3,"23,609","22,821",788,3.3
ELMHURST CITY,2017,4,"23,508","22,699",809,3.4
ELMHURST CITY,2017,5,"23,616","22,775",841,3.6
ELMHURST CITY,2017,6,"24,071","23,059","1,012",4.2
ELMHURST CITY,2017,7,"24,016","23,034",982,4.1
ELMHURST CITY,2017,8,"23,803","22,783","1,020",4.3
ELMHURST CITY,2017,9,"23,725","22,801",924,3.9
ELMHURST CITY,2017,10,"23,629","22,740",889,3.8
ELMHURST CITY,2017,11,"23,654","22,800",854,3.6
ELMHURST CITY,2017,12,"23,434","22,684",750,3.2
ELMHURST CITY,2017,13,"23,670","22,774",896,3.8
ELMWOOD PARK VILLAGE,2017,1,"13,224","12,599",625,4.7
ELMWOOD PARK VILLAGE,2017,2,"13,301","12,697",604,4.5
ELMWOOD PARK VILLAGE,2017,3,"13,315","12,805",510,3.8
ELMWOOD PARK VILLAGE,2017,4,"13,251","12,734",517,3.9
ELMWOOD PARK VILLAGE,2017,5,"13,318","12,779",539,4
ELMWOOD PARK VILLAGE,2017,6,"13,562","12,938",624,4.6
ELMWOOD PARK VILLAGE,2017,7,"13,558","12,924",634,4.7
ELMWOOD PARK VILLAGE,2017,8,"13,432","12,784",648,4.8
ELMWOOD PARK VILLAGE,2017,9,"13,392","12,794",598,4.5
ELMWOOD PARK VILLAGE,2017,10,"13,346","12,759",587,4.4
ELMWOOD PARK VILLAGE,2017,11,"13,340","12,793",547,4.1
ELMWOOD PARK VILLAGE,2017,12,"13,229","12,729",500,3.8
ELMWOOD PARK VILLAGE,2017,13,"13,356","12,778",578,4.3
EVANSTON CITY,2017,1,"38,755","37,024","1,731",4.5
EVANSTON CITY,2017,2,"38,933","37,309","1,624",4.2
EVANSTON CITY,2017,3,"39,013","37,628","1,385",3.6
EVANSTON CITY,2017,4,"38,793","37,421","1,372",3.5
EVANSTON CITY,2017,5,"39,004","37,552","1,452",3.7
EVANSTON CITY,2017,6,"39,779","38,020","1,759",4.4
EVANSTON CITY,2017,7,"39,673","37,978","1,695",4.3
EVANSTON CITY,2017,8,"39,390","37,568","1,822",4.6
EVANSTON CITY,2017,9,"39,142","37,595","1,547",4
EVANSTON CITY,2017,10,"39,051","37,493","1,558",4
EVANSTON CITY,2017,11,"39,043","37,592","1,451",3.7
EVANSTON CITY,2017,12,"38,733","37,405","1,328",3.4
EVANSTON CITY,2017,13,"39,109","37,549","1,560",4
EVERGREEN PARK VILLAGE,2017,1,"9,618","9,023",595,6.2
EVERGREEN PARK VILLAGE,2017,2,"9,646","9,092",554,5.7
EVERGREEN PARK VILLAGE,2017,3,"9,633","9,170",463,4.8
EVERGREEN PARK VILLAGE,2017,4,"9,613","9,119",494,5.1
EVERGREEN PARK VILLAGE,2017,5,"9,686","9,151",535,5.5
EVERGREEN PARK VILLAGE,2017,6,"9,909","9,265",644,6.5
EVERGREEN PARK VILLAGE,2017,7,"9,883","9,255",628,6.4
EVERGREEN PARK VILLAGE,2017,8,"9,808","9,155",653,6.7
EVERGREEN PARK VILLAGE,2017,9,"9,726","9,162",564,5.8
EVERGREEN PARK VILLAGE,2017,10,"9,699","9,137",562,5.8
EVERGREEN PARK VILLAGE,2017,11,"9,698","9,161",537,5.5
EVERGREEN PARK VILLAGE,2017,12,"9,610","9,115",495,5.2
EVERGREEN PARK VILLAGE,2017,13,"9,710","9,150",560,5.8
FREEPORT CITY,2017,1,"10,445","9,687",758,7.3
FREEPORT CITY,2017,2,"10,275","9,597",678,6.6
FREEPORT CITY,2017,3,"10,431","9,796",635,6.1
FREEPORT CITY,2017,4,"10,595","10,064",531,5
FREEPORT CITY,2017,5,"10,589","10,089",500,4.7
FREEPORT CITY,2017,6,"10,899","10,321",578,5.3
FREEPORT CITY,2017,7,"10,770","10,194",576,5.3
FREEPORT CITY,2017,8,"10,731","10,135",596,5.6
FREEPORT CITY,2017,9,"10,738","10,207",531,4.9
FREEPORT CITY,2017,10,"10,639","10,155",484,4.5
FREEPORT CITY,2017,11,"10,615","10,109",506,4.8
FREEPORT CITY,2017,12,"10,480","9,974",506,4.8
FREEPORT CITY,2017,13,"10,600","10,027",573,5.4
GALESBURG CITY,2017,1,"12,687","11,784",903,7.1
GALESBURG CITY,2017,2,"12,568","11,774",794,6.3
GALESBURG CITY,2017,3,"12,617","11,907",710,5.6
GALESBURG CITY,2017,4,"12,581","11,983",598,4.8
GALESBURG CITY,2017,5,"12,587","12,021",566,4.5
GALESBURG CITY,2017,6,"12,751","12,101",650,5.1
GALESBURG CITY,2017,7,"12,648","11,964",684,5.4
GALESBURG CITY,2017,8,"12,580","11,872",708,5.6
GALESBURG CITY,2017,9,"12,597","11,954",643,5.1
GALESBURG CITY,2017,10,"12,407","11,781",626,5
GALESBURG CITY,2017,11,"12,400","11,796",604,4.9
GALESBURG CITY,2017,12,"12,237","11,603",634,5.2
GALESBURG CITY,2017,13,"12,555","11,878",677,5.4
GLENDALE HEIGHTS VILLAGE,2017,1,"19,058","18,012","1,046",5.5
GLENDALE HEIGHTS VILLAGE,2017,2,"19,148","18,150",998,5.2
GLENDALE HEIGHTS VILLAGE,2017,3,"19,166","18,304",862,4.5
GLENDALE HEIGHTS VILLAGE,2017,4,"19,012","18,206",806,4.2
GLENDALE HEIGHTS VILLAGE,2017,5,"18,991","18,267",724,3.8
GLENDALE HEIGHTS VILLAGE,2017,6,"19,364","18,495",869,4.5
GLENDALE HEIGHTS VILLAGE,2017,7,"19,338","18,475",863,4.5
GLENDALE HEIGHTS VILLAGE,2017,8,"19,157","18,274",883,4.6
GLENDALE HEIGHTS VILLAGE,2017,9,"19,024","18,287",737,3.9
GLENDALE HEIGHTS VILLAGE,2017,10,"18,976","18,239",737,3.9
GLENDALE HEIGHTS VILLAGE,2017,11,"19,025","18,287",738,3.9
GLENDALE HEIGHTS VILLAGE,2017,12,"18,971","18,194",777,4.1
GLENDALE HEIGHTS VILLAGE,2017,13,"19,103","18,266",837,4.4
GLEN ELLYN VILLAGE,2017,1,"14,030","13,464",566,4
GLEN ELLYN VILLAGE,2017,2,"14,099","13,567",532,3.8
GLEN ELLYN VILLAGE,2017,3,"14,138","13,682",456,3.2
GLEN ELLYN VILLAGE,2017,4,"14,097","13,609",488,3.5
GLEN ELLYN VILLAGE,2017,5,"14,119","13,654",465,3.3
GLEN ELLYN VILLAGE,2017,6,"14,412","13,825",587,4.1
GLEN ELLYN VILLAGE,2017,7,"14,385","13,810",575,4
GLEN ELLYN VILLAGE,2017,8,"14,257","13,659",598,4.2
GLEN ELLYN VILLAGE,2017,9,"14,191","13,670",521,3.7
GLEN ELLYN VILLAGE,2017,10,"14,152","13,633",519,3.7
GLEN ELLYN VILLAGE,2017,11,"14,150","13,669",481,3.4
GLEN ELLYN VILLAGE,2017,12,"14,025","13,600",425,3
GLEN ELLYN VILLAGE,2017,13,"14,172","13,654",518,3.7
GLENVIEW VILLAGE,2017,1,"22,961","22,040",921,4
GLENVIEW VILLAGE,2017,2,"23,077","22,210",867,3.8
GLENVIEW VILLAGE,2017,3,"23,150","22,400",750,3.2
GLENVIEW VILLAGE,2017,4,"23,049","22,276",773,3.4
GLENVIEW VILLAGE,2017,5,"23,124","22,355",769,3.3
GLENVIEW VILLAGE,2017,6,"23,556","22,633",923,3.9
GLENVIEW VILLAGE,2017,7,"23,472","22,608",864,3.7
GLENVIEW VILLAGE,2017,8,"23,294","22,364",930,4
GLENVIEW VILLAGE,2017,9,"23,239","22,381",858,3.7
GLENVIEW VILLAGE,2017,10,"23,161","22,320",841,3.6
GLENVIEW VILLAGE,2017,11,"23,160","22,378",782,3.4
GLENVIEW VILLAGE,2017,12,"22,969","22,267",702,3.1
GLENVIEW VILLAGE,2017,13,"23,185","22,353",832,3.6
GRANITE CITY CITY,2017,1,"13,135","12,271",864,6.6
GRANITE CITY CITY,2017,2,"13,184","12,389",795,6
GRANITE CITY CITY,2017,3,"13,085","12,399",686,5.2
GRANITE CITY CITY,2017,4,"13,194","12,525",669,5.1
GRANITE CITY CITY,2017,5,"13,073","12,441",632,4.8
GRANITE CITY CITY,2017,6,"13,211","12,490",721,5.5
GRANITE CITY CITY,2017,7,"13,302","12,529",773,5.8
GRANITE CITY CITY,2017,8,"13,221","12,422",799,6
GRANITE CITY CITY,2017,9,"13,239","12,516",723,5.5
GRANITE CITY CITY,2017,10,"13,187","12,484",703,5.3
GRANITE CITY CITY,2017,11,"13,169","12,500",669,5.1
GRANITE CITY CITY,2017,12,"13,119","12,449",670,5.1
GRANITE CITY CITY,2017,13,"13,176","12,451",725,5.5
GURNEE VILLAGE,2017,1,"16,969","16,142",827,4.9
GURNEE VILLAGE,2017,2,"16,951","16,173",778,4.6
GURNEE VILLAGE,2017,3,"16,962","16,230",732,4.3
GURNEE VILLAGE,2017,4,"17,089","16,440",649,3.8
GURNEE VILLAGE,2017,5,"17,147","16,472",675,3.9
GURNEE VILLAGE,2017,6,"17,591","16,857",734,4.2
GURNEE VILLAGE,2017,7,"17,753","17,034",719,4.1
GURNEE VILLAGE,2017,8,"17,542","16,799",743,4.2
GURNEE VILLAGE,2017,9,"17,516","16,807",709,4
GURNEE VILLAGE,2017,10,"17,402","16,740",662,3.8
GURNEE VILLAGE,2017,11,"17,454","16,769",685,3.9
GURNEE VILLAGE,2017,12,"17,282","16,644",638,3.7
GURNEE VILLAGE,2017,13,"17,305","16,592",713,4.1
HANOVER PARK VILLAGE,2017,1,"20,760","19,259","1,501",7.2
HANOVER PARK VILLAGE,2017,2,"20,830","19,406","1,424",6.8
HANOVER PARK VILLAGE,2017,3,"20,753","19,572","1,181",5.7
HANOVER PARK VILLAGE,2017,4,"20,435","19,466",969,4.7
HANOVER PARK VILLAGE,2017,5,"20,395","19,533",862,4.2
HANOVER PARK VILLAGE,2017,6,"20,841","19,776","1,065",5.1
HANOVER PARK VILLAGE,2017,7,"20,790","19,755","1,035",5
HANOVER PARK VILLAGE,2017,8,"20,539","19,540",999,4.9
HANOVER PARK VILLAGE,2017,9,"20,400","19,554",846,4.1
HANOVER PARK VILLAGE,2017,10,"20,360","19,502",858,4.2
HANOVER PARK VILLAGE,2017,11,"20,427","19,553",874,4.3
HANOVER PARK VILLAGE,2017,12,"20,529","19,455","1,074",5.2
HANOVER PARK VILLAGE,2017,13,"20,588","19,531","1,057",5.1
HARVEY CITY,2017,1,"8,087","7,288",799,9.9
HARVEY CITY,2017,2,"8,100","7,344",756,9.3
HARVEY CITY,2017,3,"8,045","7,407",638,7.9
HARVEY CITY,2017,4,"8,043","7,366",677,8.4
HARVEY CITY,2017,5,"8,103","7,392",711,8.8
HARVEY CITY,2017,6,"8,449","7,484",965,11.4
HARVEY CITY,2017,7,"8,448","7,476",972,11.5
HARVEY CITY,2017,8,"8,340","7,395",945,11.3
HARVEY CITY,2017,9,"8,242","7,401",841,10.2
HARVEY CITY,2017,10,"8,140","7,381",759,9.3
HARVEY CITY,2017,11,"8,111","7,400",711,8.8
HARVEY CITY,2017,12,"8,047","7,363",684,8.5
HARVEY CITY,2017,13,"8,179","7,391",788,9.6
HIGHLAND PARK CITY,2017,1,"14,936","14,347",589,3.9
HIGHLAND PARK CITY,2017,2,"14,923","14,374",549,3.7
HIGHLAND PARK CITY,2017,3,"14,937","14,425",512,3.4
HIGHLAND PARK CITY,2017,4,"15,077","14,611",466,3.1
HIGHLAND PARK CITY,2017,5,"15,115","14,640",475,3.1
HIGHLAND PARK CITY,2017,6,"15,511","14,982",529,3.4
HIGHLAND PARK CITY,2017,7,"15,682","15,139",543,3.5
HIGHLAND PARK CITY,2017,8,"15,519","14,930",589,3.8
HIGHLAND PARK CITY,2017,9,"15,470","14,938",532,3.4
HIGHLAND PARK CITY,2017,10,"15,428","14,878",550,3.6
HIGHLAND PARK CITY,2017,11,"15,455","14,904",551,3.6
HIGHLAND PARK CITY,2017,12,"15,294","14,793",501,3.3
HIGHLAND PARK CITY,2017,13,"15,279","14,747",532,3.5
HOFFMAN ESTATES VILLAGE,2017,1,"29,586","28,258","1,328",4.5
HOFFMAN ESTATES VILLAGE,2017,2,"29,714","28,476","1,238",4.2
HOFFMAN ESTATES VILLAGE,2017,3,"29,779","28,719","1,060",3.6
HOFFMAN ESTATES VILLAGE,2017,4,"29,595","28,561","1,034",3.5
HOFFMAN ESTATES VILLAGE,2017,5,"29,685","28,662","1,023",3.4
HOFFMAN ESTATES VILLAGE,2017,6,"30,281","29,019","1,262",4.2
HOFFMAN ESTATES VILLAGE,2017,7,"30,260","28,986","1,274",4.2
HOFFMAN ESTATES VILLAGE,2017,8,"30,004","28,673","1,331",4.4
HOFFMAN ESTATES VILLAGE,2017,9,"29,855","28,695","1,160",3.9
HOFFMAN ESTATES VILLAGE,2017,10,"29,735","28,617","1,118",3.8
HOFFMAN ESTATES VILLAGE,2017,11,"29,740","28,692","1,048",3.5
HOFFMAN ESTATES VILLAGE,2017,12,"29,560","28,549","1,011",3.4
HOFFMAN ESTATES VILLAGE,2017,13,"29,816","28,659","1,157",3.9
HOMER GLEN VILLAGE,2017,1,"13,012","12,411",601,4.6
HOMER GLEN VILLAGE,2017,2,"13,079","12,500",579,4.4
HOMER GLEN VILLAGE,2017,3,"13,100","12,602",498,3.8
HOMER GLEN VILLAGE,2017,4,"13,036","12,551",485,3.7
HOMER GLEN VILLAGE,2017,5,"13,101","12,574",527,4
HOMER GLEN VILLAGE,2017,6,"13,343","12,734",609,4.6
HOMER GLEN VILLAGE,2017,7,"13,344","12,725",619,4.6
HOMER GLEN VILLAGE,2017,8,"13,247","12,575",672,5.1
HOMER GLEN VILLAGE,2017,9,"13,174","12,586",588,4.5
HOMER GLEN VILLAGE,2017,10,"13,128","12,559",569,4.3
HOMER GLEN VILLAGE,2017,11,"13,132","12,595",537,4.1
HOMER GLEN VILLAGE,2017,12,"13,003","12,516",487,3.7
HOMER GLEN VILLAGE,2017,13,"13,141","12,577",564,4.3
HUNTLEY VILLAGE,2017,1,"11,721","11,133",588,5
HUNTLEY VILLAGE,2017,2,"11,779","11,210",569,4.8
HUNTLEY VILLAGE,2017,3,"11,813","11,318",495,4.2
HUNTLEY VILLAGE,2017,4,"11,785","11,285",500,4.2
HUNTLEY VILLAGE,2017,5,"11,806","11,328",478,4
HUNTLEY VILLAGE,2017,6,"12,024","11,465",559,4.6
HUNTLEY VILLAGE,2017,7,"11,988","11,447",541,4.5
HUNTLEY VILLAGE,2017,8,"11,939","11,322",617,5.2
HUNTLEY VILLAGE,2017,9,"11,853","11,332",521,4.4
HUNTLEY VILLAGE,2017,10,"11,788","11,301",487,4.1
HUNTLEY VILLAGE,2017,11,"11,792","11,326",466,4
HUNTLEY VILLAGE,2017,12,"11,715","11,260",455,3.9
HUNTLEY VILLAGE,2017,13,"11,834","11,311",523,4.4
JOLIET CITY,2017,1,"75,271","69,353","5,918",7.9
JOLIET CITY,2017,2,"75,273","69,851","5,422",7.2
JOLIET CITY,2017,3,"75,179","70,424","4,755",6.3
JOLIET CITY,2017,4,"74,420","70,141","4,279",5.7
JOLIET CITY,2017,5,"74,283","70,272","4,011",5.4
JOLIET CITY,2017,6,"76,219","71,162","5,057",6.6
JOLIET CITY,2017,7,"76,017","71,110","4,907",6.5
JOLIET CITY,2017,8,"74,996","70,273","4,723",6.3
JOLIET CITY,2017,9,"74,253","70,335","3,918",5.3
JOLIET CITY,2017,10,"74,049","70,181","3,868",5.2
JOLIET CITY,2017,11,"74,230","70,382","3,848",5.2
JOLIET CITY,2017,12,"74,193","69,941","4,252",5.7
JOLIET CITY,2017,13,"74,865","70,285","4,580",6.1
KANKAKEE CITY,2017,1,"11,107","9,994","1,113",10
KANKAKEE CITY,2017,2,"11,009","10,009","1,000",9.1
KANKAKEE CITY,2017,3,"10,957","10,093",864,7.9
KANKAKEE CITY,2017,4,"10,970","10,231",739,6.7
KANKAKEE CITY,2017,5,"10,870","10,198",672,6.2
KANKAKEE CITY,2017,6,"10,962","10,265",697,6.4
KANKAKEE CITY,2017,7,"11,120","10,348",772,6.9
KANKAKEE CITY,2017,8,"11,091","10,290",801,7.2
KANKAKEE CITY,2017,9,"11,131","10,379",752,6.8
KANKAKEE CITY,2017,10,"10,973","10,254",719,6.6
KANKAKEE CITY,2017,11,"11,047","10,232",815,7.4
KANKAKEE CITY,2017,12,"11,097","10,135",962,8.7
KANKAKEE CITY,2017,13,"11,028","10,202",826,7.5
LAKE IN THE HILLS VILLAGE,2017,1,"16,015","15,217",798,5
LAKE IN THE HILLS VILLAGE,2017,2,"16,079","15,324",755,4.7
LAKE IN THE HILLS VILLAGE,2017,3,"16,115","15,476",639,4
LAKE IN THE HILLS VILLAGE,2017,4,"16,041","15,410",631,3.9
LAKE IN THE HILLS VILLAGE,2017,5,"16,102","15,472",630,3.9
LAKE IN THE HILLS VILLAGE,2017,6,"16,456","15,672",784,4.8
LAKE IN THE HILLS VILLAGE,2017,7,"16,411","15,634",777,4.7
LAKE IN THE HILLS VILLAGE,2017,8,"16,241","15,463",778,4.8
LAKE IN THE HILLS VILLAGE,2017,9,"16,123","15,464",659,4.1
LAKE IN THE HILLS VILLAGE,2017,10,"16,074","15,421",653,4.1
LAKE IN THE HILLS VILLAGE,2017,11,"16,082","15,454",628,3.9
LAKE IN THE HILLS VILLAGE,2017,12,"15,963","15,359",604,3.8
LAKE IN THE HILLS VILLAGE,2017,13,"16,142","15,447",695,4.3
LANSING VILLAGE,2017,1,"14,088","13,208",880,6.2
LANSING VILLAGE,2017,2,"14,156","13,310",846,6
LANSING VILLAGE,2017,3,"14,163","13,424",739,5.2
LANSING VILLAGE,2017,4,"14,095","13,350",745,5.3
LANSING VILLAGE,2017,5,"14,185","13,397",788,5.6
LANSING VILLAGE,2017,6,"14,516","13,564",952,6.6
LANSING VILLAGE,2017,7,"14,485","13,549",936,6.5
LANSING VILLAGE,2017,8,"14,339","13,402",937,6.5
LANSING VILLAGE,2017,9,"14,211","13,412",799,5.6
LANSING VILLAGE,2017,10,"14,186","13,376",810,5.7
LANSING VILLAGE,2017,11,"14,199","13,411",788,5.5
LANSING VILLAGE,2017,12,"14,087","13,344",743,5.3
LANSING VILLAGE,2017,13,"14,226","13,396",830,5.8
LOCKPORT CITY,2017,1,"13,898","13,159",739,5.3
LOCKPORT CITY,2017,2,"13,907","13,254",653,4.7
LOCKPORT CITY,2017,3,"13,917","13,362",555,4
LOCKPORT CITY,2017,4,"13,865","13,308",557,4
LOCKPORT CITY,2017,5,"13,854","13,333",521,3.8
LOCKPORT CITY,2017,6,"14,139","13,502",637,4.5
LOCKPORT CITY,2017,7,"14,109","13,492",617,4.4
LOCKPORT CITY,2017,8,"13,948","13,333",615,4.4
LOCKPORT CITY,2017,9,"13,895","13,345",550,4
LOCKPORT CITY,2017,10,"13,857","13,316",541,3.9
LOCKPORT CITY,2017,11,"13,900","13,354",546,3.9
LOCKPORT CITY,2017,12,"13,808","13,271",537,3.9
LOCKPORT CITY,2017,13,"13,925","13,336",589,4.2
LOMBARD VILLAGE,2017,1,"24,862","23,783","1,079",4.3
LOMBARD VILLAGE,2017,2,"24,950","23,965",985,3.9
LOMBARD VILLAGE,2017,3,"24,992","24,168",824,3.3
LOMBARD VILLAGE,2017,4,"24,879","24,039",840,3.4
LOMBARD VILLAGE,2017,5,"25,003","24,119",884,3.5
LOMBARD VILLAGE,2017,6,"25,508","24,420","1,088",4.3
LOMBARD VILLAGE,2017,7,"25,468","24,394","1,074",4.2
LOMBARD VILLAGE,2017,8,"25,262","24,128","1,134",4.5
LOMBARD VILLAGE,2017,9,"25,113","24,146",967,3.9
LOMBARD VILLAGE,2017,10,"25,010","24,082",928,3.7
LOMBARD VILLAGE,2017,11,"25,026","24,146",880,3.5
LOMBARD VILLAGE,2017,12,"24,824","24,023",801,3.2
LOMBARD VILLAGE,2017,13,"25,075","24,118",957,3.8
MCHENRY CITY,2017,1,"14,181","13,367",814,5.7
MCHENRY CITY,2017,2,"14,187","13,460",727,5.1
MCHENRY CITY,2017,3,"14,209","13,594",615,4.3
MCHENRY CITY,2017,4,"14,098","13,536",562,4
MCHENRY CITY,2017,5,"14,106","13,591",515,3.7
MCHENRY CITY,2017,6,"14,376","13,766",610,4.2
MCHENRY CITY,2017,7,"14,315","13,733",582,4.1
MCHENRY CITY,2017,8,"14,207","13,582",625,4.4
MCHENRY CITY,2017,9,"14,141","13,583",558,3.9
MCHENRY CITY,2017,10,"14,091","13,546",545,3.9
MCHENRY CITY,2017,11,"14,095","13,575",520,3.7
MCHENRY CITY,2017,12,"14,023","13,491",532,3.8
MCHENRY CITY,2017,13,"14,169","13,569",600,4.2
MAYWOOD VILLAGE,2017,1,"9,937","9,093",844,8.5
MAYWOOD VILLAGE,2017,2,"9,952","9,163",789,7.9
MAYWOOD VILLAGE,2017,3,"9,923","9,241",682,6.9
MAYWOOD VILLAGE,2017,4,"9,906","9,190",716,7.2
MAYWOOD VILLAGE,2017,5,"9,935","9,223",712,7.2
MAYWOOD VILLAGE,2017,6,"10,244","9,338",906,8.8
MAYWOOD VILLAGE,2017,7,"10,297","9,327",970,9.4
MAYWOOD VILLAGE,2017,8,"10,216","9,227",989,9.7
MAYWOOD VILLAGE,2017,9,"10,043","9,233",810,8.1
MAYWOOD VILLAGE,2017,10,"9,962","9,208",754,7.6
MAYWOOD VILLAGE,2017,11,"9,963","9,232",731,7.3
MAYWOOD VILLAGE,2017,12,"9,877","9,187",690,7
MAYWOOD VILLAGE,2017,13,"10,021","9,222",799,8
MELROSE PARK VILLAGE,2017,1,"11,973","11,102",871,7.3
MELROSE PARK VILLAGE,2017,2,"11,977","11,187",790,6.6
MELROSE PARK VILLAGE,2017,3,"11,934","11,283",651,5.5
MELROSE PARK VILLAGE,2017,4,"11,813","11,221",592,5
MELROSE PARK VILLAGE,2017,5,"11,777","11,260",517,4.4
MELROSE PARK VILLAGE,2017,6,"11,997","11,400",597,5
MELROSE PARK VILLAGE,2017,7,"11,940","11,388",552,4.6
MELROSE PARK VILLAGE,2017,8,"11,847","11,265",582,4.9
MELROSE PARK VILLAGE,2017,9,"11,768","11,273",495,4.2
MELROSE PARK VILLAGE,2017,10,"11,748","11,243",505,4.3
MELROSE PARK VILLAGE,2017,11,"11,768","11,272",496,4.2
MELROSE PARK VILLAGE,2017,12,"11,780","11,216",564,4.8
MELROSE PARK VILLAGE,2017,13,"11,860","11,259",601,5.1
MOLINE CITY,2017,1,"21,696","20,223","1,473",6.8
MOLINE CITY,2017,2,"21,630","20,311","1,319",6.1
MOLINE CITY,2017,3,"21,576","20,428","1,148",5.3
MOLINE CITY,2017,4,"21,561","20,677",884,4.1
MOLINE CITY,2017,5,"21,495","20,682",813,3.8
MOLINE CITY,2017,6,"21,755","20,823",932,4.3
MOLINE CITY,2017,7,"21,962","21,002",960,4.4
MOLINE CITY,2017,8,"21,777","20,751","1,026",4.7
MOLINE CITY,2017,9,"21,769","20,751","1,018",4.7
MOLINE CITY,2017,10,"21,572","20,566","1,006",4.7
MOLINE CITY,2017,11,"21,572","20,631",941,4.4
MOLINE CITY,2017,12,"21,576","20,550","1,026",4.8
MOLINE CITY,2017,13,"21,662","20,616","1,046",4.8
MORTON GROVE VILLAGE,2017,1,"11,362","10,875",487,4.3
MORTON GROVE VILLAGE,2017,2,"11,414","10,959",455,4
MORTON GROVE VILLAGE,2017,3,"11,456","11,053",403,3.5
MORTON GROVE VILLAGE,2017,4,"11,404","10,992",412,3.6
MORTON GROVE VILLAGE,2017,5,"11,452","11,030",422,3.7
MORTON GROVE VILLAGE,2017,6,"11,692","11,168",524,4.5
