Month,Year,Municipality,Establishment Count,VGT Count,Amount Played,Amount Won,Net Wager,Funds In,Funds Out,Net Terminal Income,NTI Tax,State Share,Municipality Share
May,18,Cahokia,12,54,1613836.61,1472871.06,140965.55,500870,359898.76,140971.24,42291.83,35243.22,7048.61
May,18,Cairo,4,18,805104.26,745163.69,59940.57,282787,222846.11,59940.89,17982.42,14985.36,2997.06
May,18,Calhoun County,4,17,267495.04,248283.31,19211.73,77372,58159.98,19212.02,5763.7,4803.08,960.62
May,18,Calumet City,17,80,5268742.57,4839507.04,429235.53,1787205,1357969.31,429235.69,128771.55,107309.66,21461.89
May,18,Calumet Park,10,45,4153884.12,3813599.68,340284.44,1496310,1156027.62,340282.38,102085.19,85071.01,17014.18
May,18,Cambridge,2,6,186001.38,171156.21,14845.17,42924,28098.83,14825.17,4447.59,3706.32,741.27
May,18,Camp Point,2,5,68525.63,62620.14,5905.49,21546,15640.54,5905.46,1771.69,1476.41,295.28
May,18,Campbell Hill,2,8,363423.97,333397.95,30026.02,101781,71754.98,30026.02,9007.83,7506.52,1501.31
May,18,Campus,1,3,67634.01,59455.29,8178.72,24961,16782.28,8178.72,2453.7,2044.75,408.95
May,18,Canton,12,55,2392407.49,2191568.57,200838.92,701114,500274.84,200839.16,60252.54,50210.47,10042.07
May,18,Cantrall,1,3,85538.41,76683.52,8854.89,24993,16137.96,8855.04,2656.5,2213.75,442.75
May,18,Capron,2,10,275749.64,252644.74,23104.9,93251,70146.13,23104.87,6931.5,5776.25,1155.25
May,18,Carbon Cliff,2,10,256843.89,230331.21,26512.68,74288,47775.03,26512.97,7954.03,6628.36,1325.67
May,18,Carbon Hill,2,7,206989.12,191490.54,15498.58,63771,48272.47,15498.53,4649.62,3874.69,774.93
May,18,Carbondale,22,98,4373892.56,4022855.05,351037.51,1418646,1067607.44,351038.56,105312.46,87760.39,17552.07
May,18,Carlinville,9,36,1612598.35,1495186.7,117411.65,481933,364520.43,117412.57,35224.05,29353.36,5870.69
May,18,Carlyle,7,29,1130942.2,1045590.72,85351.48,339738,254377.06,85360.94,25608.62,21340.51,4268.11
May,18,Carmi,10,42,1745953.05,1611754.34,134198.71,457694,323468.97,134225.03,40267.63,33556.36,6711.27
May,18,Carol Stream,14,70,4980443,4541542.66,438900.34,1604741,1165841.31,438899.69,131670.72,109725.59,21945.13
May,18,Carpentersville,21,99,5803472.27,5308899.57,494572.7,1867806,1373225.24,494580.76,148375.17,123646,24729.17
May,18,Carrier Mills,2,9,288751.2,267123.03,21628.17,81879,60250.74,21628.26,6488.5,5407.08,1081.42
May,18,Carroll County,3,10,340505.99,319508.19,20997.8,108676,87678.14,20997.86,6299.33,5249.44,1049.89
May,18,Carrollton,5,25,928971.2,858642.63,70328.57,296758,226429.43,70328.57,21098.8,17582.36,3516.44
May,18,Carterville,1,5,309883.48,290576.9,19306.58,90866,71559.42,19306.58,5792,4826.66,965.34
May,18,Carthage,2,8,141295.72,126214.7,15081.02,38102,23020.88,15081.12,4524.39,3770.32,754.07
May,18,Cary,9,43,1924237.46,1768047.3,156190.16,612197,456005.85,156191.15,46857.91,39048.28,7809.63
May,18,Casey,5,23,1008289.77,923936,84353.77,284233,199881,84352,25305.86,21088.23,4217.63
May,18,Caseyville,17,75,3756941.45,3479437.56,277503.89,1145190,867686.32,277503.68,83251.62,69376.37,13875.25
May,18,Cass County,1,5,75594.48,68941.03,6653.45,22418,15764.55,6653.45,1996.09,1663.41,332.68
May,18,Catlin,2,8,159641.29,144534.35,15106.94,54201,39094.04,15106.96,4532.15,3776.79,755.36
May,18,Cedar Point,2,8,252478.76,230113.57,22365.19,80313,57947.81,22365.19,6709.63,5591.36,1118.27
May,18,Central City,4,20,1350860.49,1255125.75,95734.74,404771,309039.15,95731.85,28719.63,23933.03,4786.6
May,18,Centralia,19,92,5247368.5,4861512.39,385856.11,1420505,1034648.58,385856.42,115757.68,96464.76,19292.92
May,18,Centreville,2,9,642508.07,592695.05,49813.02,202511,152771.4,49739.6,14921.97,12434.98,2486.99
May,18,Cerro Gordo,1,4,79824.78,73461.17,6363.61,26215,19851.39,6363.61,1909.07,1590.9,318.17
May,18,Champaign,58,271,15897297.37,14611717.05,1285580.32,5365569,4079562.58,1286006.42,385804.21,321503.6,64300.61
May,18,Champaign County,6,26,1673424.85,1543276.55,130148.3,525071,394852.1,130218.9,39065.79,32554.83,6510.96
May,18,Chandlerville,2,7,155961.36,143402.06,12559.3,61782,49222.75,12559.25,3767.85,3139.87,627.98
May,18,Channahon,8,35,1939877.99,1795094.32,144783.67,621450,476553.73,144896.27,43469.18,36224.35,7244.83
May,18,Chapin,1,5,100985.06,93344.18,7640.88,35958,28317.12,7640.88,2292.26,1910.22,382.04
May,18,Charleston,17,72,2802680.48,2574734.15,227946.33,871403,643456.2,227946.8,68384.34,56986.95,11397.39
May,18,Chatham,11,48,2133820.82,1974131.53,159689.29,703723,544033.34,159689.66,47907.32,39922.76,7984.56
May,18,Chatsworth,2,8,144209.95,132016.94,12193.01,46178,33984.93,12193.07,3657.98,3048.32,609.66
May,18,Chebanse,3,12,156456.53,139786,16670.53,58164,41493.54,16670.46,5001.3,4167.75,833.55
May,18,Chenoa,4,20,892486.67,821306.79,71179.88,275863,204671.3,71191.7,21357.68,17798.08,3559.6
May,18,Cherry,1,5,134625.36,127835.36,6790,27574,20783.83,6790.17,2037.07,1697.56,339.51
May,18,Cherry Valley,8,40,2747754.37,2542126.53,205627.84,847599,641954.21,205644.79,61693.83,51411.54,10282.29
May,18,Chester,9,42,2126127.84,1971406.26,154721.58,638178,483477.49,154700.51,46410.36,38675.32,7735.04
May,18,Chesterfield,1,3,102226.24,92573.74,9652.5,27555,17902.5,9652.5,2895.73,2413.11,482.62
May,18,Chicago Heights,14,66,4671928.48,4282922.26,389006.22,1614147,1225008.75,389138.25,116742.21,97285.18,19457.03
May,18,Chicago Ridge,20,94,6159270.17,5686152.58,473117.59,1889355,1416237.05,473117.95,141936.43,118280.38,23656.05
May,18,Chillicothe,14,67,2451907.65,2271782.74,180124.91,760890,580765.09,180124.91,54037.9,45031.59,9006.31
May,18,Christian County,4,18,628259.57,571663.26,56596.31,190707,134110.26,56596.74,16979.34,14149.45,2829.89
