Month,Year,Municipality,Establishment Count,VGT Count,Amount Played,Amount Won,Net Wager,Funds In,Funds Out,Net Terminal Income,NTI Tax,State Share,Municipality Share
SEP,19,Countryside,20,87,5944945.5,5468489.56,476455.94,1862332,1385874.89,476457.11,157230.99,133408.1,23822.89
SEP,19,Crainville,1,5,275364.74,242386.67,32978.07,89332,56353.93,32978.07,10882.72,9233.82,1648.9
SEP,19,Crawford County,1,5,163814.57,152970.74,10843.83,48081,37237.32,10843.68,3578.49,3036.3,542.19
SEP,19,Creal Springs,1,4,42970.83,39617.09,3353.74,11163,7808.76,3354.24,1106.91,939.2,167.71
SEP,19,Crescent City,1,5,92827.34,86592.65,6234.69,27288,21053.25,6234.75,2057.52,1745.77,311.75
SEP,19,Crest Hill,16,73,3591389.83,3307236.05,284153.78,1147267,863037.48,284229.52,93795.7,79584.24,14211.46
SEP,19,Crestwood,34,169,9847450.17,9068340.28,779109.89,3220928,2441703.32,779224.68,257144.01,218182.82,38961.19
SEP,19,Crete,16,76,3710973.49,3395834.22,315139.27,1245004,929864.65,315139.35,103996.07,88239.09,15756.98
SEP,19,Creve Coeur,12,56,2162364.65,1971568.2,190796.45,711232,520435.31,190796.69,62962.9,53423.04,9539.86
SEP,19,Crystal Lake,16,46,2301456.55,2097752.15,203704.4,786928,583223.6,203704.4,67222.56,57037.31,10185.25
SEP,19,Cuba,2,10,260167.96,238918.99,21248.97,75552,54302.83,21249.17,7012.28,5949.81,1062.47
SEP,19,Cullom,1,5,87954.37,81825.63,6128.74,22163,16034.84,6128.16,2022.29,1715.88,306.41
SEP,19,Cumberland County,2,8,134596.19,122323.6,12272.59,49770,37497.41,12272.59,4049.94,3436.32,613.62
SEP,19,Curran,1,5,129736.25,120940.81,8795.44,41732,32936.56,8795.44,2902.5,2462.73,439.77
SEP,19,Cypress,1,4,52673.83,47864.23,4809.6,13517,8707.4,4809.6,1587.16,1346.68,240.48
SEP,19,Dakota,1,5,123363.06,111724.71,11638.35,48467,36828.91,11638.09,3840.56,3258.66,581.9
SEP,19,Dallas City,1,5,240270.82,222101.03,18169.79,59446,41276.21,18169.79,5996.08,5087.58,908.5
SEP,19,Dalton City,2,9,342355.53,309622.57,32732.96,119430,86697.39,32732.61,10801.76,9165.14,1636.62
SEP,19,Damiansville,1,5,86369.42,76991.69,9377.73,32634,23256.33,9377.67,3094.53,2625.66,468.87
SEP,19,Danvers,1,3,167516.63,151087.35,16429.28,50337,33907.72,16429.28,5421.7,4600.23,821.47
SEP,19,Danville,25,113,5720039.49,5243312.67,476726.82,1822330,1345814.15,476515.85,157250.41,133424.63,23825.78
SEP,19,Darien,9,43,4533109.24,4137848.37,395260.87,1381042,985778.69,395263.31,130436.88,110673.71,19763.17
SEP,19,Davis,2,8,142044.61,124954.92,17089.69,47808,30718.66,17089.34,5639.49,4785.03,854.46
