Month,Year,Municipality,Establishment Count,VGT Count,Amount Played,Amount Won,Net Wager,Funds In,Funds Out,Net Terminal Income,NTI Tax,State Share,Municipality Share
APR,18,Davis,2,8,343419.6,323904.29,19515.31,101823,82307.58,19515.42,5854.77,4878.97,975.8
APR,18,Davis Junction,3,15,681841.06,626717.78,55123.28,219136,164012.85,55123.15,16537.13,13780.95,2756.18
APR,18,Dawson,1,4,182082.88,172724.12,9358.76,56564,47205.52,9358.48,2807.53,2339.61,467.92
APR,18,De Witt,2,10,382403.35,346680.84,35722.51,177516,141793.49,35722.51,10717,8930.84,1786.16
APR,18,Decatur,79,380,29499665,27033768.64,2465896.36,9658860,7192967.67,2465892.33,739771.57,616476.4,123295.17
APR,18,Deer Creek,2,7,243408.93,223530.68,19878.25,67507,47629,19878,5963.45,4969.55,993.9
APR,18,Deer Grove,1,2,15266.81,14199.47,1067.34,5295,4227.66,1067.34,320.23,266.86,53.37
APR,18,DeKalb,20,90,4970813.35,4569125.25,401688.1,1534458,1132769.39,401688.61,120507.41,100422.87,20084.54
APR,18,Delavan,2,7,166216.99,148641.03,17575.96,51382,33806.37,17575.63,5272.76,4393.97,878.79
APR,18,Depue,4,16,332905.75,302731.33,30174.42,114609,84434.25,30174.75,9052.52,7543.77,1508.75
APR,18,Diamond,5,23,1518043.43,1397950.87,120092.56,463535,343404.57,120130.43,36039.36,30032.8,6006.56
APR,18,Dieterich,2,7,139438.5,126500.53,12937.97,43012,30074.12,12937.88,3881.41,3234.51,646.9
APR,18,Divernon,4,20,1191167.45,1089829.56,101337.89,352840,251501.28,101338.72,30401.8,25334.83,5066.97
APR,18,Dixmoor,2,9,487752.46,453426.21,34326.25,143129,108802.75,34326.25,10297.97,8581.65,1716.32
APR,18,Dixon,26,117,6197299.41,5704081.06,493218.35,1942012,1449144.03,492867.97,147861.59,123218,24643.59
APR,18,Dolton,13,57,3601336.96,3281018.32,320318.64,1241981,921662.47,320318.53,96096,80080,16016
APR,18,Dongola,1,4,148685.81,135876.26,12809.55,41917,29107.27,12809.73,3842.96,3202.47,640.49
APR,18,Donnellson,1,4,242711.31,226655.65,16055.66,68959,52903.34,16055.66,4816.78,4013.99,802.79
APR,18,Douglas County,4,16,351263.91,323220.3,28043.61,116483,88438.38,28044.62,8413.46,7011.23,1402.23
