Month,Year,Municipality,Establishment Count,VGT Count,Amount Played,Amount Won,Net Wager,Funds In,Funds Out,Net Terminal Income,NTI Tax,State Share,Municipality Share
JUL,18,Iroquois County,4,12,369506.42,325626.91,43879.51,119918,76038.64,43879.36,13163.97,10969.98,2193.99
JUL,18,Irving,1,3,33749.83,30140.58,3609.25,11829,8219.75,3609.25,1082.8,902.33,180.47
JUL,18,Island Lake,6,30,1443349.14,1310662,132687.14,482642,349953.77,132688.23,39806.68,33172.24,6634.44
JUL,18,Itasca,5,23,1284846.91,1189256.02,95590.89,406633,311041.99,95591.01,28677.54,23897.95,4779.59
JUL,18,Ivesdale,2,8,124521.88,114793.12,9728.76,42639,32910.24,9728.76,2918.73,2432.27,486.46
JUL,18,Jackson County,9,32,690258.71,639958.24,50300.47,195011,144710.56,50300.44,15090.46,12575.39,2515.07
JUL,18,Jacksonville,28,124,5458182.32,5011902.49,446279.83,1657375,1210989.69,446385.31,133916.64,111597.25,22319.39
JUL,18,Jasper County,2,10,384660.13,357896.71,26763.42,118539,91775.54,26763.46,8029.12,6690.94,1338.18
JUL,18,Jefferson County,4,20,592761.17,541993.75,50767.42,187655,136888.34,50766.66,15230.34,12691.96,2538.38
JUL,18,Jerome,6,30,1761244.1,1613749.28,147494.82,594715,447215.63,147499.37,44250.01,36875.02,7374.99
JUL,18,Jersey County,7,24,411647.21,372622.94,39024.27,119692,80667.73,39024.27,11707.5,9756.26,1951.24
JUL,18,Jerseyville,11,49,1684714.65,1542803.13,141911.52,456955,315041.92,141913.08,42574.23,35478.55,7095.68
JUL,18,Jo Daviess County,2,7,86771.96,80533.14,6238.82,34479,28239.93,6239.07,1809.69,1508.09,301.6
JUL,18,Johnsburg,12,59,2334293.09,2145636.08,188657.01,795434,606776.14,188657.86,56598.04,47165.05,9432.99
JUL,18,Johnson County,1,5,143859.48,134610.73,9248.75,37009,27760.05,9248.95,2774.74,2312.28,462.46
JUL,18,Johnston City,9,42,1301161.86,1197568.53,103593.33,382437,278843.4,103593.6,31078.4,25898.68,5179.72
JUL,18,Joliet,78,335,17846823.08,16390439.87,1456383.21,5612685,4156310.02,1456374.98,436914.97,364095.89,72819.08
JUL,18,Jonesboro,1,5,60010.83,54378.67,5632.16,19455,13822.84,5632.16,1689.68,1408.07,281.61
JUL,18,Joy,2,6,98373.24,89413.4,8959.84,34595,25635.01,8959.99,2688.02,2240.02,448
JUL,18,Junction City,1,4,60787.65,56733.5,4054.15,19144,15089.92,4054.08,1216.24,1013.53,202.71
JUL,18,Justice,17,83,4525192.17,4147723.06,377469.11,1383838,1006349.47,377488.53,113247.33,94372.79,18874.54
JUL,18,Kampsville,2,6,100447.81,93439,7008.81,35456,28447.14,7008.86,2102.69,1752.24,350.45
JUL,18,Kane,1,4,43638.02,38740.1,4897.92,14953,10054.98,4898.02,1469.44,1224.53,244.91
JUL,18,Kane County,14,69,4089988.16,3745471.16,344517,1258850,914322.44,344527.56,103358.72,86132.3,17226.42
JUL,18,Kangley,1,3,92616.44,85332.85,7283.59,26796,19512.41,7283.59,2185.09,1820.91,364.18
JUL,18,Kankakee,43,202,8756525.3,8075519.03,681006.27,2980796,2299461.11,681334.89,204401.98,170335.07,34066.91
JUL,18,Kankakee County,9,38,1215808.11,1113106.31,102701.8,398483,295781.98,102701.02,30810.71,25675.6,5135.11
JUL,18,Keithsburg,2,7,240609.31,224279.85,16329.46,66206,49877.44,16328.56,4898.69,4082.24,816.45
JUL,18,Kempton,1,3,65858.73,60605.47,5253.26,20173,14919.74,5253.26,1576.02,1313.35,262.67
JUL,18,Kendall County,6,27,1097556.05,1017435.28,80120.77,351011,270901.99,80109.01,24033.06,20027.55,4005.51
JUL,18,Kenney,1,5,129552.08,119653.16,9898.92,33880,23981.08,9898.92,2969.75,2474.79,494.96
JUL,18,Kewanee,21,90,3022551.11,2783246.72,239304.39,999636,760331.54,239304.46,71792.17,59826.87,11965.3
JUL,18,Keyesport,3,15,469704.5,441658.84,28045.66,161121,133075.44,28045.56,8413.66,7011.39,1402.27
JUL,18,Kilbourne,1,5,63909.26,56219.62,7689.64,23218,15528.37,7689.63,2306.97,1922.48,384.49
JUL,18,Kincaid,1,5,124086.37,113211.45,10874.92,39676,28798.82,10877.18,3263.21,2719.35,543.86
JUL,18,Kingston,2,10,325182.33,296830.14,28352.19,98702,70332.4,28369.6,8510.93,7092.44,1418.49
JUL,18,Kingston Mines,1,3,25509.94,23218.32,2291.62,9964,7672.38,2291.62,680.13,566.77,113.36
JUL,18,Kirkland,2,8,153156.05,136414.22,16741.83,48383,31641.02,16741.98,5022.72,4185.61,837.11
JUL,18,Knox County,6,24,872872.23,791470.26,81401.97,279156,197754.22,81401.78,24420.78,20350.67,4070.11
JUL,18,Knoxville,3,15,809057.87,748601.48,60456.39,236103,175657.63,60445.37,18133.78,15111.48,3022.3
JUL,18,La Harpe,1,3,11432.6,10638.99,793.61,2985,2191.69,793.31,237.98,198.31,39.67
JUL,18,La Salle,23,96,3764790.84,3479398.28,285392.56,1178841,893582.36,285258.64,85578.7,71315.59,14263.11
JUL,18,La Salle County,32,127,3328287.45,3061716.62,266570.83,1112393,845823.74,266569.26,79971.61,66643.04,13328.57
JUL,18,Lacon,7,28,544661.19,506077.66,38583.53,175300,136716.29,38583.71,11575.32,9646.1,1929.22
JUL,18,Ladd,4,15,278312.08,250062.51,28249.57,93199,64949.94,28249.06,8474.81,7062.35,1412.46
JUL,18,Lake County,63,293,15394087.64,14128377.5,1265710.14,4934822,3669238.14,1265583.86,379677.94,316398.41,63279.53
JUL,18,Lake In the Hills,12,53,3768651,3467046.55,301604.45,1149949,848374.19,301574.81,90472.97,75394.15,15078.82
JUL,18,Lake Villa,12,55,3018055.04,2767792.58,250262.46,977239,727025.95,250213.05,75064.35,62553.64,12510.71
JUL,18,Lake Zurich,14,69,4654922.01,4304778.85,350143.16,1323656,973491.86,350164.14,105050.2,87541.82,17508.38
JUL,18,Lakemoor,4,20,1370703.24,1266690.87,104012.37,410876,306863.63,104012.37,31203.74,26003.12,5200.62
JUL,18,Lamoille,1,4,146601.82,131648.59,14953.23,52213,37259.77,14953.23,4486.02,3738.35,747.67
JUL,18,Lanark,2,6,127562.77,113246.7,14316.07,43460,29143.78,14316.22,4295.06,3579.23,715.83
JUL,18,Lansing,14,63,3125355.25,2886234.87,239120.38,1050636,811516.69,239119.31,71736.22,59780.23,11955.99
JUL,18,Lawrence County,6,26,2164637.14,2009129.42,155507.72,603328,447804.11,155523.89,46657.32,38881.11,7776.21
JUL,18,Lawrenceville,8,37,1344449.41,1252372.25,92077.16,364676,272588.96,92087.04,27626.49,23022.07,4604.42
JUL,18,Leaf River,1,4,91828.7,84382.39,7446.31,29613,22166.26,7446.74,2234.07,1861.72,372.35
JUL,18,Lebanon,6,26,1070210.93,982984.47,87226.46,318359,231132.7,87226.3,26168.17,21806.81,4361.36
JUL,18,Lee,1,5,70941.32,66076.31,4865.01,27221,22355.99,4865.01,1459.55,1216.3,243.25
JUL,18,Lee County,8,33,1079222.49,979474.69,99747.8,337817,238068.77,99748.23,29924.76,24937.32,4987.44
JUL,18,Leland,1,5,148637.44,139827.42,8810.02,49043,40233.03,8809.97,2643.02,2202.52,440.5
JUL,18,Lemont,20,92,4098073.78,3801317.56,296756.22,1289134,992286.83,296847.17,89055.03,74212.56,14842.47
JUL,18,Lena,2,10,263794.69,245577.8,18216.89,75060,56842.88,18217.12,5465.26,4554.39,910.87
JUL,18,Lenzburg,2,8,347974.06,323652.24,24321.82,95102,70779.88,24322.12,7296.71,6080.59,1216.12
JUL,18,Leonore,1,3,90653.88,85111.81,5542.07,27881,22338.93,5542.07,1662.63,1385.52,277.11
JUL,18,Leroy,6,28,1454680,1327845.57,126834.43,425692,298857.62,126834.38,38050.5,31708.76,6341.74
JUL,18,Lewistown,4,18,485242.25,444982.36,40259.89,148391,108130.66,40260.34,12078.33,10065.27,2013.06
JUL,18,Lexington,5,21,291796.72,262900.68,28896.04,84528,55631.86,28896.14,8669,7224.16,1444.84
JUL,18,Lily Lake,1,5,357087.88,331126.72,25961.16,98496,72534.88,25961.12,7788.34,6490.28,1298.06
JUL,18,Limestone,1,5,115449.75,105401.96,10047.79,34805,24757.21,10047.79,3014.36,2511.97,502.39
JUL,18,Lincoln,18,88,5680680.98,5215302.54,465378.44,1790806,1325445.4,465360.6,139608.94,116340.8,23268.14
JUL,18,Lindenhurst,2,10,883585.64,823051.03,60534.61,273711,213175.47,60535.53,18160.8,15134,3026.8
JUL,18,Litchfield,14,64,3015618.92,2758266.38,257352.54,886224,629005.24,257218.76,77166.32,64305.28,12861.04
